word,tfidf_balneological,tfidf_herbal,tfidf_recipes,tfidf_stars
seear,0,0.000185706,0,0
shekeod,0,0.000185706,0,0
sedaiin,0,0,0,5.63674E-05
rtain,6.89408E-05,0,0,0
sdal,0,0,0.001102674,0
rsheol,6.89408E-05,0,0,0
scthey,6.89408E-05,0,0,0
shedaldy,6.89408E-05,0,0,0
scsedy,6.89408E-05,0,0,0
sheokain,0,0,0,5.63674E-05
scody,6.89408E-05,0,0,0
rsheal,6.89408E-05,0,0,0
schy,0,0.000185706,0,0
rpchey,0,0,0,5.63674E-05
schsdy,6.89408E-05,0,0,0
rotaiin,0,0.000185706,0,0
schey,6.89408E-05,0,0,0
rory,6.89408E-05,0,0,0
schety,6.89408E-05,0,0,0
rorcheey,6.89408E-05,0,0,0
sheedar,0,0,0,5.63674E-05
rorain,6.89408E-05,0,0,0
scheor,6.89408E-05,0,0,0
shedair,0,0,0,5.63674E-05
scheo,0,0,0,5.63674E-05
rolshey,6.89408E-05,0,0,0
scheer,6.89408E-05,0,0,0
rolkeey,0,0,0,5.63674E-05
sheolkeedy,0,0,0,5.63674E-05
rolkam,6.89408E-05,0,0,0
schedair,6.89408E-05,0,0,0
rolchey,6.89408E-05,0,0,0
schedaiir,6.89408E-05,0,0,0
shekeefy,0,0.000185706,0,0
sheedain,0,0,0,5.63674E-05
rokaix,0,0,0,5.63674E-05
schcthy,6.89408E-05,0,0,0
shedaiiin,0,0,0,5.63674E-05
schckhy,6.89408E-05,0,0,0
sheoeed,0,0,0,5.63674E-05
sayfchedy,0,0.000185706,0,0
shectyhy,6.89408E-05,0,0,0
sheokeol,0,0.000185706,0,0
sheoe,0,0,0,5.63674E-05
sheecthey,6.89408E-05,0,0,0
shecthey,0,0,0,5.63674E-05
qototeeey,0,0,0,5.63674E-05
shecthedy,6.89408E-05,0,0,0
sheoldy,6.89408E-05,0,0,0
rkeey,0,0,0,5.63674E-05
sheeay,0,0,0,5.63674E-05
rkar,0,0,0,5.63674E-05
saram,0,0,0,5.63674E-05
rfam,0,0,0,5.63674E-05
sheeal,0,0,0,5.63674E-05
rd,6.89408E-05,0,0,0
saraisl,0,0,0,5.63674E-05
rchsy,0,0,0,5.63674E-05
sheeain,0,0,0,5.63674E-05
sheeodain,0,0,0,5.63674E-05
saraiir,0,0.000185706,0,0
rchl,0,0,0,5.63674E-05
sheokeedy,0,0,0,5.63674E-05
rches,6.89408E-05,0,0,0
shekshol,6.89408E-05,0,0,0
rcheo,0,0,0,5.63674E-05
shedykain,6.89408E-05,0,0,0
sheeodaiin,0,0,0,5.63674E-05
sheoked,0,0,0,5.63674E-05
rchees,0,0,0,5.63674E-05
shedshey,0,0.000185706,0,0
shekchey,0,0.000185706,0,0
salxar,0,0,0,5.63674E-05
rched,6.89408E-05,0,0,0
saltedy,6.89408E-05,0,0,0
rchar,0,0,0,5.63674E-05
saltar,6.89408E-05,0,0,0
sheolor,0,0,0,5.63674E-05
salshcthdy,6.89408E-05,0,0,0
sheckhdy,6.89408E-05,0,0,0
salo,0,0,0,5.63674E-05
sheolkain,6.89408E-05,0,0,0
sheds,6.89408E-05,0,0,0
raraiiin,6.89408E-05,0,0,0
salf,0,0.000185706,0,0
ramshy,6.89408E-05,0,0,0
shedor,6.89408E-05,0,0,0
sheekshy,0,0,0,5.63674E-05
saldam,6.89408E-05,0,0,0
ralom,0,0,0,5.63674E-05
shedol,6.89408E-05,0,0,0
ralkchedy,6.89408E-05,0,0,0
salched,6.89408E-05,0,0,0
ralchy,0,0,0,5.63674E-05
salar,0,0,0,5.63674E-05
ralchl,6.89408E-05,0,0,0
shedkedy,6.89408E-05,0,0,0
rakain,6.89408E-05,0,0,0
sakaiin,6.89408E-05,0,0,0
raithy,0,0,0,5.63674E-05
saithy,0,0,0,5.63674E-05
rais,0,0,0,5.63674E-05
shedey,0,0.000185706,0,0
shekair,0,0.000185706,0,0
sairor,0,0,0,5.63674E-05
raiis,0,0,0,5.63674E-05
sairom,0,0,0,5.63674E-05
raiiin,6.89408E-05,0,0,0
shedefam,0,0.000185706,0,0
ra,0,0.000185706,0,0
sairn,6.89408E-05,0,0,0
qykeeody,0,0.000185706,0,0
sairal,0,0,0,5.63674E-05
sheam,6.89408E-05,0,0,0
sheksheet,0,0.000185706,0,0
qtchedy,6.89408E-05,0,0,0
shedeeey,0,0,0,5.63674E-05
qsolkeedy,6.89408E-05,0,0,0
shekol,0,0.000185706,0,0
qpchedy,6.89408E-05,0,0,0
shedchy,0,0,0,5.63674E-05
qoykeey,0,0,0,5.63674E-05
sail,0,0,0,5.63674E-05
qotyshey,0,0,0,5.63674E-05
saiirol,6.89408E-05,0,0,0
qotydy,0,0.000185706,0,0
shedas,6.89408E-05,0,0,0
qotshy,6.89408E-05,0,0,0
shekody,0,0.000185706,0,0
sheainy,0,0,0,5.63674E-05
sa,0,0,0,5.63674E-05
sheokar,0,0,0,5.63674E-05
qotoy,0,0,0,5.63674E-05
sary,6.89408E-05,0,0,0
sheolkedy,0,0.000185706,0,0
saroldal,6.89408E-05,0,0,0
shaiiin,0,0,0,5.63674E-05
teyteg,6.89408E-05,0,0,0
sholkair,0,0,0,5.63674E-05
shtar,0,0,0,5.63674E-05
tchedol,0,0,0,5.63674E-05
shodody,0,0.000185706,0,0
tchede,0,0,0,5.63674E-05
skar,6.89408E-05,0,0,0
tdam,6.89408E-05,0,0,0
shotaiin,6.89408E-05,0,0,0
tchedal,0,0,0,5.63674E-05
tcheoko,0,0,0,5.63674E-05
tchedair,0,0,0,5.63674E-05
shoaiin,0,0,0,5.63674E-05
tchedaiin,0,0,0,5.63674E-05
shetsho,0,0,0,5.63674E-05
tched,0,0,0,5.63674E-05
shxam,0,0,0,5.63674E-05
tchdys,0,0,0,5.63674E-05
shr,6.89408E-05,0,0,0
tockhy,0,0,0,5.63674E-05
shopchey,6.89408E-05,0,0,0
tdain,6.89408E-05,0,0,0
shoko,0,0,0,5.63674E-05
tchdoltdy,6.89408E-05,0,0,0
shofshedy,6.89408E-05,0,0,0
tchddy,0,0.000185706,0,0
shockhy,0,0,0,5.63674E-05
tchdarol,6.89408E-05,0,0,0
shkey,0,0,0,5.63674E-05
teeolain,6.89408E-05,0,0,0
sheytchdy,6.89408E-05,0,0,0
tchd,6.89408E-05,0,0,0
shet,0,0,0,5.63674E-05
tchcthy,6.89408E-05,0,0,0
shyy,6.89408E-05,0,0,0
teeoar,0,0,0,5.63674E-05
shtor,6.89408E-05,0,0,0
tchosos,0,0,0,5.63674E-05
shso,0,0.000185706,0,0
tcfhy,0,0.000185706,0,0
shotedy,0,0,0,5.63674E-05
taros,0,0.000185706,0,0
shorqoy,0,0.000185706,0,0
taror,0,0,0,5.63674E-05
tcheor,0,0,0,5.63674E-05
teoar,0,0,0,5.63674E-05
teeos,6.89408E-05,0,0,0
tarodaiin,0,0.000185706,0,0
shokeedar,0,0,0,5.63674E-05
tcholkaiin,0,0,0,5.63674E-05
tcheodl,0,0,0,5.63674E-05
taram,0,0,0,5.63674E-05
shoefcheey,0,0,0,5.63674E-05
techy,0,0.000185706,0,0
teodkaiin,6.89408E-05,0,0,0
tarairy,0,0,0,5.63674E-05
shochol,0,0.000185706,0,0
tarair,0,0,0,5.63674E-05
teeor,0,0,0,5.63674E-05
tchoky,0,0,0,5.63674E-05
shkeey,0,0,0,5.63674E-05
todashx,0,0,0,5.63674E-05
teeolteedy,0,0,0,5.63674E-05
teeo,0,0,0,5.63674E-05
sheykaiiin,0,0.000185706,0,0
taly,6.89408E-05,0,0,0
shetchy,6.89408E-05,0,0,0
talshdy,0,0,0,5.63674E-05
skeeody,6.89408E-05,0,0,0
talor,6.89408E-05,0,0,0
skain,6.89408E-05,0,0,0
talol,0,0,0,5.63674E-05
shykaiin,0,0,0,5.63674E-05
talody,0,0.000185706,0,0
todky,0,0,0,5.63674E-05
talkl,6.89408E-05,0,0,0
shtey,0,0,0,5.63674E-05
taldain,6.89408E-05,0,0,0
shsy,0,0,0,5.63674E-05
talam,0,0.000185706,0,0
shsdy,0,0,0.001102674,0
tesaiin,6.89408E-05,0,0,0
shoteol,0,0,0,5.63674E-05
tairoor,6.89408E-05,0,0,0
shotchey,0,0,0,5.63674E-05
teoteey,0,0.000185706,0,0
tedcheo,0,0,0,5.63674E-05
taipar,0,0.000185706,0,0
shoral,6.89408E-05,0,0,0
teos,0,0,0,5.63674E-05
shoo,0,0,0,5.63674E-05
taim,0,0,0,5.63674E-05
sholkar,0,0,0,5.63674E-05
taiky,6.89408E-05,0,0,0
sholfaiin,0,0,0,5.63674E-05
taikhy,6.89408E-05,0,0,0
shokshdy,6.89408E-05,0,0,0
todar,0,0.000185706,0,0
shokeshy,0,0.000185706,0,0
taiiin,6.89408E-05,0,0,0
shokchey,0,0,0,5.63674E-05
taidy,0,0,0,5.63674E-05
shokaiir,0,0.000185706,0,0
toar,0,0.000185706,0,0
shoiin,6.89408E-05,0,0,0
syokeedy,0,0,0,5.63674E-05
shoeky,0,0,0,5.63674E-05
syly,0,0.000185706,0,0
tocthy,0,0.000185706,0,0
syky,0,0.000185706,0,0
tochey,0,0.000185706,0,0
sykeeeochy,6.89408E-05,0,0,0
shocphhy,0,0.000185706,0,0
sykar,0,0,0,5.63674E-05
shockhhy,6.89408E-05,0,0,0
teor,0,0,0,5.63674E-05
shocfhey,0,0.000185706,0,0
stolpchy,6.89408E-05,0,0,0
shldy,6.89408E-05,0,0,0
sshol,6.89408E-05,0,0,0
shkol,6.89408E-05,0,0,0
sshkchdy,6.89408E-05,0,0,0
shkeol,6.89408E-05,0,0,0
toaiin,0,0,0,5.63674E-05
shkchy,0,0,0,5.63674E-05
ssheol,6.89408E-05,0,0,0
shkakeedy,0,0.000185706,0,0
ssheodain,0,0,0,5.63674E-05
shka,0,0.000185706,0,0
ssheo,0,0,0,5.63674E-05
sheyky,6.89408E-05,0,0,0
tchokedy,0,0,0,5.63674E-05
tocthey,6.89408E-05,0,0,0
ssheedal,0,0,0,5.63674E-05
shets,6.89408E-05,0,0,0
teolshy,0,0,0,5.63674E-05
shetar,6.89408E-05,0,0,0
ssheckhy,6.89408E-05,0,0,0
skeey,6.89408E-05,0,0,0
ssear,0,0.000185706,0,0
skchdy,0,0,0.001102674,0
spchy,6.89408E-05,0,0,0
skal,6.89408E-05,0,0,0
spaiin,0,0.000185706,0,0
tchoar,0,0,0,5.63674E-05
soy,0,0,0,5.63674E-05
shypchedy,0,0,0,5.63674E-05
sotey,0,0,0,5.63674E-05
todal,0,0,0.001102674,0
sotchdaiin,0,0,0,5.63674E-05
shx,0,0,0,5.63674E-05
sotaiin,6.89408E-05,0,0,0
shtshy,0,0,0,5.63674E-05
sosoral,6.89408E-05,0,0,0
shtol,6.89408E-05,0,0,0
sosees,6.89408E-05,0,0,0
shtchy,0,0,0,5.63674E-05
sosar,0,0,0,5.63674E-05
tear,0,0,0,5.63674E-05
sory,0,0,0,5.63674E-05
shsopam,0,0.000185706,0,0
sororl,6.89408E-05,0,0,0
shshdar,6.89408E-05,0,0,0
sorols,0,0,0,5.63674E-05
tchkaiin,0,0.000185706,0,0
sorol,6.89408E-05,0,0,0
shoyfar,0,0,0.001102674,0
techedy,6.89408E-05,0,0,0
shoteeody,0,0,0,5.63674E-05
sorain,6.89408E-05,0,0,0
tl,6.89408E-05,0,0,0
teedaram,0,0,0,5.63674E-05
shotchdy,0,0.000185706,0,0
todaly,0,0.000185706,0,0
tcheorsho,0,0,0,5.63674E-05
soly,6.89408E-05,0,0,0
shory,0,0,0,5.63674E-05
solteedy,6.89408E-05,0,0,0
shorchdy,0,0,0,5.63674E-05
solshey,6.89408E-05,0,0,0
todain,0,0,0.001102674,0
tchodls,0,0,0,5.63674E-05
shoor,0,0,0,5.63674E-05
solshed,6.89408E-05,0,0,0
sholkshy,0,0.000185706,0,0
teolkedain,0,0,0,5.63674E-05
sholkeechy,0,0,0,5.63674E-05
sheopchy,0,0,0,5.63674E-05
sholkal,0,0.000185706,0,0
sheoly,6.89408E-05,0,0,0
sholfosdaiin,0,0.000185706,0,0
sheoteoly,0,0.000185706,0,0
tedar,6.89408E-05,0,0,0
sheotchedy,0,0,0,5.63674E-05
tedal,6.89408E-05,0,0,0
sheotal,0,0,0,5.63674E-05
shokor,0,0.000185706,0,0
tocpheey,0,0.000185706,0,0
shokey,0,0,0,5.63674E-05
teedan,0,0,0,5.63674E-05
shokeey,0,0,0,5.63674E-05
tochsy,0,0.000185706,0,0
tcheolchy,0,0,0,5.63674E-05
teedam,6.89408E-05,0,0,0
teo,0,0,0,5.63674E-05
solkchy,0,0.000185706,0,0
shokain,6.89408E-05,0,0,0
solkchedy,6.89408E-05,0,0,0
teeodain,0,0,0,5.63674E-05
tchodairos,0,0,0,5.63674E-05
tcheodar,0,0,0,5.63674E-05
tchodain,0,0.000185706,0,0
shoifhy,6.89408E-05,0,0,0
shepchedy,6.89408E-05,0,0,0
shofol,0,0.000185706,0,0
sheoy,0,0,0,5.63674E-05
shoefy,0,0,0,5.63674E-05
teedain,0,0,0,5.63674E-05
shodypshey,0,0.000185706,0,0
tchodaiin,0,0,0,5.63674E-05
shodor,0,0,0,5.63674E-05
teoiin,6.89408E-05,0,0,0
tcheodaiin,0,0,0,5.63674E-05
solchd,0,0,0,5.63674E-05
shoda,0,0,0,5.63674E-05
solain,0,0,0,5.63674E-05
shocthy,0,0,0,5.63674E-05
solaiin,0,0.000185706,0,0
shocphedy,6.89408E-05,0,0,0
todalain,0,0.000185706,0,0
shockhol,0,0,0,5.63674E-05
sokoly,6.89408E-05,0,0,0
shockhchy,0,0.000185706,0,0
sokol,6.89408E-05,0,0,0
tcheod,6.89408E-05,0,0,0
sokod,0,0,0,5.63674E-05
shoar,6.89408E-05,0,0,0
sokeey,0,0,0,5.63674E-05
teodeey,0,0,0,5.63674E-05
sheshy,0,0.000185706,0,0
shlches,6.89408E-05,0,0,0
shese,0,0.000185706,0,0
teodeear,0,0,0,5.63674E-05
sher,0,0,0,5.63674E-05
shkhy,0,0,0,5.63674E-05
shepdaiin,0,0.000185706,0,0
shkeor,0,0,0,5.63674E-05
teear,0,0,0,5.63674E-05
shkeody,0,0,0,5.63674E-05
soiis,6.89408E-05,0,0,0
shkeedy,0,0,0,5.63674E-05
teodyteytar,6.89408E-05,0,0,0
shkchey,0,0.000185706,0,0
tedyol,6.89408E-05,0,0,0
tdol,0,0,0,5.63674E-05
soes,0,0,0,5.63674E-05
tcheepchey,0,0,0,5.63674E-05
soeeedy,6.89408E-05,0,0,0
tchedydy,0,0.000185706,0,0
tchod,0,0.000185706,0,0
shfy,0,0,0,5.63674E-05
sodal,0,0,0,5.63674E-05
sheyr,6.89408E-05,0,0,0
sodair,6.89408E-05,0,0,0
sheykal,0,0,0,5.63674E-05
sodaiiin,6.89408E-05,0,0,0
sheyk,0,0,0.001102674,0
sockhey,6.89408E-05,0,0,0
teodarody,0,0,0,5.63674E-05
soar,0,0,0,5.63674E-05
shetshdy,6.89408E-05,0,0,0
soain,0,0,0,5.63674E-05
todeeey,0,0.000185706,0,0
tchoarorshy,0,0,0,5.63674E-05
shetcheodchs,0,0.000185706,0,0
so,0,0,0,5.63674E-05
shetam,6.89408E-05,0,0,0
sls,6.89408E-05,0,0,0
teeodaiin,0,0,0,5.63674E-05
sl,0,0.000185706,0,0
teodal,0,0.000185706,0,0
sokedy,0,0,0,5.63674E-05
shepy,0,0.000185706,0,0
sokcheey,6.89408E-05,0,0,0
ted,0,0,0,5.63674E-05
sokal,0,0,0,5.63674E-05
shepchdy,0,0.000185706,0,0
soldy,6.89408E-05,0,0,0
teodaiin,0,0,0.001102674,0
solchkal,6.89408E-05,0,0,0
sheotam,0,0,0,5.63674E-05
solky,6.89408E-05,0,0,0
sheot,0,0,0,5.63674E-05
solkey,6.89408E-05,0,0,0
solkes,6.89408E-05,0,0,0
sols,6.89408E-05,0,0,0
sheoody,0,0.000185706,0,0
solpchd,0,0,0,5.63674E-05
sheolshody,0,0,0,5.63674E-05
solor,6.89408E-05,0,0,0
solol,0,0,0,5.63674E-05
tosheo,0,0.000185706,0,0
yshedaiin,0,0,0,5.63674E-05
yteeol,0,0.000185706,0,0
ypchery,6.89408E-05,0,0,0
yrshey,0,0,0,5.63674E-05
ypcher,0,0.000185706,0,0
ytdar,6.89408E-05,0,0,0
ypcheeey,0,0,0,5.63674E-05
ycheochy,0,0,0,5.63674E-05
ypcheedy,0,0,0,5.63674E-05
yshdain,0,0,0,5.63674E-05
ytodaiin,0,0.000185706,0,0
tsheey,0,0,0,5.63674E-05
ypchedpy,0,0.000185706,0,0
tolokeedy,6.89408E-05,0,0,0
ypcheddy,0,0,0,5.63674E-05
ycseol,6.89408E-05,0,0,0
ytchos,0,0.000185706,0,0
ycheor,0,0,0,5.63674E-05
ypchdar,6.89408E-05,0,0,0
ycheeoy,0,0,0,5.63674E-05
ypchdair,0,0,0.001102674,0
yshealdy,6.89408E-05,0,0,0
ypchdaiin,0,0.000185706,0,0
ysair,0,0.000185706,0,0
ypchd,0,0.000185706,0,0
tshoar,0,0,0,5.63674E-05
ytchor,6.89408E-05,0,0,0
yqokain,6.89408E-05,0,0,0
ytchol,6.89408E-05,0,0,0
topaiin,0,0,0,5.63674E-05
ypaiin,0,0,0,5.63674E-05
toldy,0,0.000185706,0,0
yotedy,0,0.000185706,0,0
ydairol,6.89408E-05,0,0,0
yoraly,6.89408E-05,0,0,0
ychtain,0,0,0,5.63674E-05
yom,0,0,0,5.63674E-05
ytechy,6.89408E-05,0,0,0
yolsheey,6.89408E-05,0,0,0
ycheoky,0,0.000185706,0,0
yols,0,0,0,5.63674E-05
ycheeytydaiin,6.89408E-05,0,0,0
yoky,6.89408E-05,0,0,0
ycheeodain,0,0,0,5.63674E-05
yoiin,6.89408E-05,0,0,0
ycheear,6.89408E-05,0,0,0
yodam,0,0.000185706,0,0
yshdal,0,0,0,5.63674E-05
yochor,0,0,0,5.63674E-05
ychain,0,0,0,5.63674E-05
yochedy,6.89408E-05,0,0,0
xoiin,0,0,0,5.63674E-05
ylshey,0,0,0,5.63674E-05
tshokeody,0,0.000185706,0,0
ylor,6.89408E-05,0,0,0
tsheokeedy,6.89408E-05,0,0,0
yteeod,0,0.000185706,0,0
tshedky,0,0,0,5.63674E-05
ylcheey,0,0,0,5.63674E-05
tshdar,0,0.000185706,0,0
ylchedor,6.89408E-05,0,0,0
toror,6.89408E-05,0,0,0
ylchdy,6.89408E-05,0,0,0
tolshey,0,0.000185706,0,0
ylar,0,0,0,5.63674E-05
tolkeeedy,0,0,0,5.63674E-05
ylaiin,6.89408E-05,0,0,0
ytol,0,0.000185706,0,0
ytcheodar,6.89408E-05,0,0,0
ydaral,6.89408E-05,0,0,0
ykykaiin,0,0.000185706,0,0
ysheod,0,0,0,5.63674E-05
ytcheeky,0,0.000185706,0,0
yckheody,0,0.000185706,0,0
yteokar,0,0,0,5.63674E-05
ytedshedy,0,0,0,5.63674E-05
ykshedy,0,0.000185706,0,0
ychkl,0,0,0,5.63674E-05
ytchedal,0,0.000185706,0,0
ycheos,0,0.000185706,0,0
ykolor,0,0.000185706,0,0
ycheolk,6.89408E-05,0,0,0
ykoloin,0,0,0,5.63674E-05
ycheodain,0,0,0,5.63674E-05
ykoldy,0,0,0.001102674,0
ytecheol,0,0.000185706,0,0
ytched,0,0,0,5.63674E-05
ysheedal,0,0,0,5.63674E-05
ykoiin,0,0,0,5.63674E-05
ycheeol,0,0,0,5.63674E-05
ykofar,0,0.000185706,0,0
yshedair,0,0.000185706,0,0
ykodas,0,0.000185706,0,0
ycheeckhy,0,0,0,5.63674E-05
ykl,0,0,0,5.63674E-05
yshear,0,0,0,5.63674E-05
ykhy,0,0,0,5.63674E-05
ychedain,0,0,0,5.63674E-05
ytees,6.89408E-05,0,0,0
ycheckhey,6.89408E-05,0,0,0
ykeshy,6.89408E-05,0,0,0
ychckhy,6.89408E-05,0,0,0
ykesheo,0,0.000185706,0,0
yair,0,0,0,5.63674E-05
ytchcseey,6.89408E-05,0,0,0
xor,0,0.000185706,0,0
ykeols,0,0.000185706,0,0
xaloeees,0,0.000185706,0,0
ytasr,0,0.000185706,0,0
tshor,0,0,0.001102674,0
ykeoeshy,0,0,0,5.63674E-05
tshodaiin,0,0,0,5.63674E-05
ytasal,0,0,0.001102674,0
yraiin,0,0,0,5.63674E-05
ykeodaiin,0,0,0,5.63674E-05
tsheodar,0,0,0,5.63674E-05
ykeod,0,0.000185706,0,0
yqor,6.89408E-05,0,0,0
ytarody,0,0.000185706,0,0
tshedal,6.89408E-05,0,0,0
ytshy,6.89408E-05,0,0,0
ypshedy,6.89408E-05,0,0,0
ykeeshy,6.89408E-05,0,0,0
toy,0,0,0,5.63674E-05
ykeeshedy,0,0,0,5.63674E-05
tory,6.89408E-05,0,0,0
ykeesan,0,0.000185706,0,0
torain,6.89408E-05,0,0,0
ytarar,6.89408E-05,0,0,0
tolshy,6.89408E-05,0,0,0
ykeeos,0,0,0,5.63674E-05
tolpchy,0,0,0,5.63674E-05
ykeeor,0,0,0,5.63674E-05
tolkey,6.89408E-05,0,0,0
yteeeor,0,0,0,5.63674E-05
tolkal,0,0,0,5.63674E-05
ytapy,6.89408E-05,0,0,0
tolchedy,0,0.000185706,0,0
ykeeodey,0,0,0,5.63674E-05
tokol,6.89408E-05,0,0,0
ykeeodam,0,0.000185706,0,0
ydees,0,0.000185706,0,0
ykeeod,0,0.000185706,0,0
ydam,0,0.000185706,0,0
ykeeochody,0,0,0,5.63674E-05
ydair,6.89408E-05,0,0,0
yteeeody,0,0,0,5.63674E-05
ysheoar,6.89408E-05,0,0,0
yteeedy,6.89408E-05,0,0,0
yckhey,6.89408E-05,0,0,0
ykeeeos,0,0,0,5.63674E-05
ychty,6.89408E-05,0,0,0
ykeeeody,6.89408E-05,0,0,0
ychtaiis,0,0,0,5.63674E-05
yteeed,0,0,0,5.63674E-05
ychoopy,0,0.000185706,0,0
ytsheod,0,0.000185706,0,0
ycho,0,0,0,5.63674E-05
ykeedl,0,0.000185706,0,0
yshees,6.89408E-05,0,0,0
ykeedar,0,0.000185706,0,0
ycheoto,0,0,0,5.63674E-05
yy,6.89408E-05,0,0,0
ycheoraiin,0,0,0,5.63674E-05
ykeedaiin,0,0,0,5.63674E-05
ycheool,0,0,0,5.63674E-05
yteedar,6.89408E-05,0,0,0
ysheeod,0,0.000185706,0,0
ykeear,0,0,0,5.63674E-05
ysheeoaiin,0,0,0,5.63674E-05
ykeealkey,0,0,0,5.63674E-05
ysheeo,0,0,0,5.63674E-05
ykeealar,6.89408E-05,0,0,0
ycheoar,0,0,0,5.63674E-05
toeedy,0,0.000185706,0,0
ychek,0,0.000185706,0,0
todydy,0,0.000185706,0,0
ycheeytal,6.89408E-05,0,0,0
ykedar,0,0,0,5.63674E-05
ysheed,0,0,0,5.63674E-05
ytaim,6.89408E-05,0,0,0
ycheeor,0,0,0,5.63674E-05
tohedy,0,0.000185706,0,0
yteched,0,0.000185706,0,0
toeeedchy,6.89408E-05,0,0,0
ycheeodaiin,0,0,0,5.63674E-05
ykecsey,6.89408E-05,0,0,0
ycheekeey,0,0.000185706,0,0
ykechey,0,0,0,5.63674E-05
ycheedaiin,0,0,0,5.63674E-05
ykdy,0,0.000185706,0,0
ycheechy,0,0,0,5.63674E-05
ykdair,6.89408E-05,0,0,0
ycheealkaiin,0,0,0,5.63674E-05
ykcsedy,6.89408E-05,0,0,0
ychedl,0,0,0,5.63674E-05
ykcol,0,0.000185706,0,0
ysheal,0,0,0,5.63674E-05
yteechypchy,0,0,0,5.63674E-05
yshe,0,0,0,5.63674E-05
ykchscheg,0,0.000185706,0,0
ychecthy,6.89408E-05,0,0,0
ykchol,0,0.000185706,0,0
ychear,0,0,0,5.63674E-05
ykcho,6.89408E-05,0,0,0
yshchey,6.89408E-05,0,0,0
ytaiim,6.89408E-05,0,0,0
ychar,0,0,0.001102674,0
ykcheshd,0,0,0,5.63674E-05
yshar,0,0,0,5.63674E-05
ykcheor,0,0,0,5.63674E-05
yaiir,0,0,0,5.63674E-05
ykcheodain,0,0,0,5.63674E-05
ysaiin,0,0.000185706,0,0
ykcheg,0,0.000185706,0,0
xol,0,0.000185706,0,0
ysoir,0,0,0,5.63674E-05
ys,0,0,0,5.63674E-05
ykchedor,0,0,0,5.63674E-05
yry,6.89408E-05,0,0,0
ykchedain,0,0,0,5.63674E-05
tshy,6.89408E-05,0,0,0
ykched,6.89408E-05,0,0,0
tshol,0,0.000185706,0,0
yskhy,6.89408E-05,0,0,0
tshodair,0,0,0,5.63674E-05
ykchdar,6.89408E-05,0,0,0
yrchey,6.89408E-05,0,0,0
ykaro,0,0,0.001102674,0
tsho,0,0,0,5.63674E-05
ykarain,0,0,0,5.63674E-05
tshes,0,0,0.001102674,0
yshs,0,0,0,5.63674E-05
tsheodl,0,0,0,5.63674E-05
ykanam,0,0,0,5.63674E-05
tsheodal,0,0.000185706,0,0
ykan,0,0.000185706,0,0
tsheed,6.89408E-05,0,0,0
yshos,0,0.000185706,0,0
tshedor,6.89408E-05,0,0,0
yshor,0,0,0,5.63674E-05
yqopchy,0,0,0,5.63674E-05
ykalkain,6.89408E-05,0,0,0
tshedain,0,0,0,5.63674E-05
yshoiin,0,0,0,5.63674E-05
ypsheor,6.89408E-05,0,0,0
ykaky,0,0.000185706,0,0
tshdcsey,6.89408E-05,0,0,0
ykairolky,6.89408E-05,0,0,0
tshar,0,0,0,5.63674E-05
yshoain,0,0,0,5.63674E-05
ypodaiin,0,0,0,5.63674E-05
ykaipy,0,0,0.001102674,0
tos,0,0.000185706,0,0
ytedykor,0,0.000185706,0,0
torshor,0,0,0,5.63674E-05
ykail,6.89408E-05,0,0,0
torolshsdy,6.89408E-05,0,0,0
yshesy,0,0,0,5.63674E-05
ypdy,0,0.000185706,0,0
ytos,0,0.000185706,0,0
tolteedy,0,0,0.001102674,0
ysheos,0,0.000185706,0,0
tolshosor,0,0,0,5.63674E-05
yhal,0,0,0,5.63674E-05
tolsheol,6.89408E-05,0,0,0
yfor,0,0.000185706,0,0
tolos,0,0,0,5.63674E-05
yfoldy,0,0.000185706,0,0
tolkshey,0,0,0,5.63674E-05
yfody,0,0.000185706,0,0
tolkeol,0,0.000185706,0,0
ytyl,6.89408E-05,0,0,0
tolkchdy,0,0.000185706,0,0
yfcheky,0,0.000185706,0,0
ypchseds,0,0.000185706,0,0
yfchedy,6.89408E-05,0,0,0
toldal,6.89408E-05,0,0,0
yfchdy,0,0.000185706,0,0
tolchdaiin,0,0.000185706,0,0
yey,0,0,0,5.63674E-05
ypchor,6.89408E-05,0,0,0
yekedy,0,0.000185706,0,0
tokary,0,0,0,5.63674E-05
yefaiin,6.89408E-05,0,0,0
ysheody,0,0,0,5.63674E-05
ykedaiin,0,0.000185706,0,0
toees,0,0.000185706,0,0
ykeda,6.89408E-05,0,0,0
ytoiin,0,0,0,5.63674E-05
ykecthhy,0,0.000185706,0,0
ykedor,0,0,0,5.63674E-05
ykedckhy,0,0,0,5.63674E-05
