word_type,tfidf_divcom,tfidf_desphaera,tfidf_herbal,tfidf_nathist,plaintext,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,PC1,PC2,cluster
chdain,0.0,4.78968e-05,4.7906e-05,2.38478e-05,em,,,,,,,,,-0.6906833219058441,-0.037292595773629436,5
dordar,0.0,4.78968e-05,4.7906e-05,2.38478e-05,be,,,,,,,,,-0.6906833219058441,-0.037292595773629436,5
okor,0.0,4.78968e-05,4.7906e-05,2.38478e-05,x,,,,,,,,,-0.6906833219058441,-0.037292595773629436,5
ockhdy,0.0,4.78968e-05,4.7906e-05,2.38478e-05,li,,,,,,,,,-0.6906833219058441,-0.037292595773629436,5
qokedar,0.0,4.78968e-05,4.7906e-05,2.38478e-05,tp,,,,,,,,,-0.6906833219058441,-0.037292595773629436,5
pcheeol,0.0,4.78968e-05,4.7906e-05,2.38478e-05,tu,,,,,,,,,-0.6906833219058441,-0.037292595773629436,5
reeo,0.0,4.78968e-05,4.7906e-05,2.38478e-05,os,,,,,,,,,-0.6906833219058441,-0.037292595773629436,5
qopcheey,0.0,4.78968e-05,4.7906e-05,2.38478e-05,ru,,,,,,,,,-0.6906833219058441,-0.037292595773629436,5
scheody,0.0,4.78968e-05,4.7906e-05,2.38478e-05,li,,,,,,,,,-0.6906833219058441,-0.037292595773629436,5
soleody,0.0,4.78968e-05,4.7906e-05,2.38478e-05,si,,,,,,,,,-0.6906833219058441,-0.037292595773629436,5
alals,0.0,4.78968e-05,2.3953e-05,2.38478e-05,aq,,,,,,,,,-0.562145016724317,-0.12598469904199583,5
lchdar,0.0,4.78968e-05,2.3953e-05,2.38478e-05,ce,,,,,,,,,-0.562145016724317,-0.12598469904199583,5
olsheo,0.0,4.78968e-05,2.3953e-05,2.38478e-05,iu,,,,,,,,,-0.562145016724317,-0.12598469904199583,5
shary,0.0,4.78968e-05,2.3953e-05,2.38478e-05,at,,,,,,,,,-0.562145016724317,-0.12598469904199583,5
schdy,0.0,4.78968e-05,2.3953e-05,2.38478e-05,li,,,,,,,,,-0.562145016724317,-0.12598469904199583,5
ychd,0.0,4.78968e-05,2.3953e-05,2.38478e-05,in,,,,,,,,,-0.562145016724317,-0.12598469904199583,5
tsheal,0.0,4.78968e-05,2.3953e-05,2.38478e-05,cu,,,,,,,,,-0.562145016724317,-0.12598469904199583,5
teal,0.0,4.78968e-05,2.3953e-05,2.38478e-05,ru,,,,,,,,,-0.562145016724317,-0.12598469904199583,5
ypcheody,0.0,4.78968e-05,2.3953e-05,2.38478e-05,li,,,,,,,,,-0.562145016724317,-0.12598469904199583,5
lcheos,0.000167735,2.39484e-05,2.3953e-05,0.0,co,,,,,,,,,1.845306046805464,-1.0220927207091874,2
qockhedy,9.58487e-05,2.39484e-05,4.7906e-05,0.0,ve,,,,,,,,,0.7822795503603017,-0.5766938450775903,2
dalo,7.18865e-05,2.39484e-05,0.0,2.38478e-05,di,,,,,,,,,0.7264389720044657,-0.3169282505750238,1
keos,7.18865e-05,2.39484e-05,0.0,2.38478e-05,io,,,,,,,,,0.7264389720044657,-0.3169282505750238,1
okoiin,7.18865e-05,2.39484e-05,0.0,2.38478e-05,en,,,,,,,,,0.7264389720044657,-0.3169282505750238,1
oleol,7.18865e-05,2.39484e-05,0.0,2.38478e-05,ea,,,,,,,,,0.7264389720044657,-0.3169282505750238,1
reees,7.18865e-05,2.39484e-05,0.0,2.38478e-05,on,,,,,,,,,0.7264389720044657,-0.3169282505750238,1
schaiin,7.18865e-05,2.39484e-05,0.0,2.38478e-05,la,,,,,,,,,0.7264389720044657,-0.3169282505750238,1
tchey,7.18865e-05,2.39484e-05,0.0,2.38478e-05,re,,,,,,,,,0.7264389720044657,-0.3169282505750238,1
taly,7.18865e-05,2.39484e-05,0.0,2.38478e-05,ra,,,,,,,,,0.7264389720044657,-0.3169282505750238,1
oaiin,7.18865e-05,2.39484e-05,9.58119e-05,0.0,da,,,,,,,,,0.2137061129167606,-0.28040725515232984,1
kair,7.18865e-05,2.39484e-05,4.7906e-05,0.0,ia,,,,,,,,,0.47078218665264826,-0.4577910914135094,1
roiin,7.18865e-05,2.39484e-05,4.7906e-05,0.0,on,,,,,,,,,0.47078218665264826,-0.4577910914135094,1
sairdy,7.18865e-05,2.39484e-05,4.7906e-05,0.0,di,,,,,,,,,0.47078218665264826,-0.4577910914135094,1
keeedy,7.18865e-05,2.39484e-05,2.3953e-05,0.0,io,,,,,,,,,0.5993204918341754,-0.5464831946818758,1
oles,7.18865e-05,2.39484e-05,2.3953e-05,0.0,el,,,,,,,,,0.5993204918341754,-0.5464831946818758,1
shaiin,4.79243e-05,2.39484e-05,0.0,7.15435e-05,aa,,,,,,,,,0.4121019523206446,0.43846993233176307,7
lair,4.79243e-05,2.39484e-05,0.0,4.76956e-05,ma,,,,,,,,,0.41352178328557526,0.12022155046427553,1
lsheedy,4.79243e-05,2.39484e-05,0.0,4.76956e-05,er,,,,,,,,,0.41352178328557526,0.12022155046427553,1
okchees,4.79243e-05,2.39484e-05,0.0,4.76956e-05,nt,,,,,,,,,0.41352178328557526,0.12022155046427553,1
olyey,4.79243e-05,2.39484e-05,0.0,4.76956e-05,ne,,,,,,,,,0.41352178328557526,0.12022155046427553,1
qopchaiin,4.79243e-05,2.39484e-05,0.0,4.76956e-05,ra,,,,,,,,,0.41352178328557526,0.12022155046427553,1
soley,4.79243e-05,2.39484e-05,0.0,4.76956e-05,se,,,,,,,,,0.41352178328557526,0.12022155046427553,1
yteedar,4.79243e-05,2.39484e-05,0.0,4.76956e-05,am,,,,,,,,,0.41352178328557526,0.12022155046427553,1
aledaiin,4.79243e-05,2.39484e-05,0.0,2.38478e-05,at,,,,,,,,,0.41494160829681204,-0.19802549691094284,1
keear,4.79243e-05,2.39484e-05,0.0,2.38478e-05,ir,,,,,,,,,0.41494160829681204,-0.19802549691094284,1
keeody,4.79243e-05,2.39484e-05,0.0,2.38478e-05,id,,,,,,,,,0.41494160829681204,-0.19802549691094284,1
lsheear,4.79243e-05,2.39484e-05,0.0,2.38478e-05,er,,,,,,,,,0.41494160829681204,-0.19802549691094284,1
lseedy,4.79243e-05,2.39484e-05,0.0,2.38478e-05,ar,,,,,,,,,0.41494160829681204,-0.19802549691094284,1
oiinaiin,4.79243e-05,2.39484e-05,0.0,2.38478e-05,ha,,,,,,,,,0.41494160829681204,-0.19802549691094284,1
opeody,4.79243e-05,2.39484e-05,0.0,2.38478e-05,ui,,,,,,,,,0.41494160829681204,-0.19802549691094284,1
reear,4.79243e-05,2.39484e-05,0.0,2.38478e-05,or,,,,,,,,,0.41494160829681204,-0.19802549691094284,1
yaim,4.79243e-05,2.39484e-05,0.0,2.38478e-05,co,,,,,,,,,0.41494160829681204,-0.19802549691094284,1
ytody,4.79243e-05,2.39484e-05,0.0,2.38478e-05,am,,,,,,,,,0.41494160829681204,-0.19802549691094284,1
ypchor,4.79243e-05,2.39484e-05,0.0,2.38478e-05,lo,,,,,,,,,0.41494160829681204,-0.19802549691094284,1
qoeeor,4.79243e-05,2.39484e-05,7.18589e-05,0.0,er,,,,,,,,,0.030747054390634077,-0.2501966047566153,1
chcpheedy,4.79243e-05,2.39484e-05,4.7906e-05,0.0,pr,,,,,,,,,0.1592848229449947,-0.33888833774942845,1
qoldy,4.79243e-05,2.39484e-05,4.7906e-05,0.0,di,,,,,,,,,0.1592848229449947,-0.33888833774942845,1
aleedy,4.79243e-05,2.39484e-05,2.3953e-05,0.0,ar,,,,,,,,,0.2878231281265217,-0.42758044101779485,1
cthdair,4.79243e-05,2.39484e-05,2.3953e-05,0.0,lo,,,,,,,,,0.2878231281265217,-0.42758044101779485,1
lchdair,4.79243e-05,2.39484e-05,2.3953e-05,0.0,co,,,,,,,,,0.2878231281265217,-0.42758044101779485,1
dshs,4.79243e-05,2.39484e-05,2.3953e-05,0.0,er,,,,,,,,,0.2878231281265217,-0.42758044101779485,1
lkcheedaiin,4.79243e-05,2.39484e-05,2.3953e-05,0.0,ol,,,,,,,,,0.2878231281265217,-0.42758044101779485,1
odm,4.79243e-05,2.39484e-05,2.3953e-05,0.0,ti,,,,,,,,,0.2878231281265217,-0.42758044101779485,1
oshedy,4.79243e-05,2.39484e-05,2.3953e-05,0.0,fe,,,,,,,,,0.2878231281265217,-0.42758044101779485,1
qokdair,4.79243e-05,2.39484e-05,2.3953e-05,0.0,to,,,,,,,,,0.2878231281265217,-0.42758044101779485,1
shedal,4.79243e-05,2.39484e-05,2.3953e-05,0.0,as,,,,,,,,,0.2878231281265217,-0.42758044101779485,1
pain,2.39622e-05,2.39484e-05,0.0,9.53913e-05,ue,,,,,,,,,0.0991860635548626,0.875619237161392,4
shs,2.39622e-05,2.39484e-05,0.0,7.15435e-05,ar,,,,,,,,,0.1006058885660994,0.5573721897861734,7
ykeeody,2.39622e-05,2.39484e-05,0.0,7.15435e-05,id,,,,,,,,,0.1006058885660994,0.5573721897861734,7
ysheol,2.39622e-05,2.39484e-05,0.0,7.15435e-05,ra,,,,,,,,,0.1006058885660994,0.5573721897861734,7
kory,2.39622e-05,2.39484e-05,0.0,4.76956e-05,ib,,,,,,,,,0.10202571953103005,0.23912380791868593,1
ksheeey,2.39622e-05,2.39484e-05,0.0,4.76956e-05,sc,,,,,,,,,0.10202571953103005,0.23912380791868593,1
leol,2.39622e-05,2.39484e-05,0.0,4.76956e-05,ma,,,,,,,,,0.10202571953103005,0.23912380791868593,1
okcheol,2.39622e-05,2.39484e-05,0.0,4.76956e-05,na,,,,,,,,,0.10202571953103005,0.23912380791868593,1
oiiineey,2.39622e-05,2.39484e-05,0.0,4.76956e-05,qu,,,,,,,,,0.10202571953103005,0.23912380791868593,1
okeeody,2.39622e-05,2.39484e-05,0.0,4.76956e-05,ed,,,,,,,,,0.10202571953103005,0.23912380791868593,1
olkam,2.39622e-05,2.39484e-05,0.0,4.76956e-05,ut,,,,,,,,,0.10202571953103005,0.23912380791868593,1
qotdal,2.39622e-05,2.39484e-05,0.0,4.76956e-05,ia,,,,,,,,,0.10202571953103005,0.23912380791868593,1
qotoy,2.39622e-05,2.39484e-05,0.0,4.76956e-05,ib,,,,,,,,,0.10202571953103005,0.23912380791868593,1
sheo,2.39622e-05,2.39484e-05,0.0,4.76956e-05,au,,,,,,,,,0.10202571953103005,0.23912380791868593,1
shesy,2.39622e-05,2.39484e-05,0.0,4.76956e-05,ac,,,,,,,,,0.10202571953103005,0.23912380791868593,1
sdy,2.39622e-05,2.39484e-05,0.0,4.76956e-05,mi,,,,,,,,,0.10202571953103005,0.23912380791868593,1
shg,2.39622e-05,2.39484e-05,0.0,4.76956e-05,ag,,,,,,,,,0.10202571953103005,0.23912380791868593,1
tchm,2.39622e-05,2.39484e-05,0.0,4.76956e-05,ri,,,,,,,,,0.10202571953103005,0.23912380791868593,1
ytcheeey,2.39622e-05,2.39484e-05,0.0,4.76956e-05,sc,,,,,,,,,0.10202571953103005,0.23912380791868593,1
aldaiin,2.39622e-05,2.39484e-05,0.0,2.38478e-05,ar,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
aree,2.39622e-05,2.39484e-05,0.0,2.38478e-05,tu,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
arol,2.39622e-05,2.39484e-05,0.0,2.38478e-05,te,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
dshar,2.39622e-05,2.39484e-05,0.0,2.38478e-05,es,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
daley,2.39622e-05,2.39484e-05,0.0,2.38478e-05,de,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
ckheeo,2.39622e-05,2.39484e-05,0.0,2.38478e-05,us,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
ka,2.39622e-05,2.39484e-05,0.0,2.38478e-05,id,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
lseeor,2.39622e-05,2.39484e-05,0.0,2.38478e-05,ar,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
leody,2.39622e-05,2.39484e-05,0.0,2.38478e-05,mi,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
ltedar,2.39622e-05,2.39484e-05,0.0,2.38478e-05,op,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
ltedy,2.39622e-05,2.39484e-05,0.0,2.38478e-05,oe,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
lseey,2.39622e-05,2.39484e-05,0.0,2.38478e-05,au,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
lkcheeos,2.39622e-05,2.39484e-05,0.0,2.38478e-05,od,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
lyeey,2.39622e-05,2.39484e-05,0.0,2.38478e-05,fu,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
lkchdaly,2.39622e-05,2.39484e-05,0.0,2.38478e-05,ol,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
leeod,2.39622e-05,2.39484e-05,0.0,2.38478e-05,mp,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
okcho,2.39622e-05,2.39484e-05,0.0,2.38478e-05,ni,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
ofeo,2.39622e-05,2.39484e-05,0.0,2.38478e-05,qu,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
ool,2.39622e-05,2.39484e-05,0.0,2.38478e-05,de,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
oteeody,2.39622e-05,2.39484e-05,0.0,2.38478e-05,ud,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
qoals,2.39622e-05,2.39484e-05,0.0,2.38478e-05,eq,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
qod,2.39622e-05,2.39484e-05,0.0,2.38478e-05,mi,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
rdy,2.39622e-05,2.39484e-05,0.0,2.38478e-05,oi,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
reain,2.39622e-05,2.39484e-05,0.0,2.38478e-05,on,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
qopair,2.39622e-05,2.39484e-05,0.0,2.38478e-05,ra,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
schair,2.39622e-05,2.39484e-05,0.0,2.38478e-05,la,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
shail,2.39622e-05,2.39484e-05,0.0,2.38478e-05,ac,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
seody,2.39622e-05,2.39484e-05,0.0,2.38478e-05,mi,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
sairol,2.39622e-05,2.39484e-05,0.0,2.38478e-05,de,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
solkeod,2.39622e-05,2.39484e-05,0.0,2.38478e-05,on,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
soreedy,2.39622e-05,2.39484e-05,0.0,2.38478e-05,tr,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
ychees,2.39622e-05,2.39484e-05,0.0,2.38478e-05,it,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
solor,2.39622e-05,2.39484e-05,0.0,2.38478e-05,so,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
tair,2.39622e-05,2.39484e-05,0.0,2.38478e-05,ra,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
ytoiin,2.39622e-05,2.39484e-05,0.0,2.38478e-05,an,,,,,,,,,0.10344554454226684,-0.07912323945653246,1
ckheedy,2.39622e-05,2.39484e-05,9.58119e-05,0.0,ur,,,,,,,,,-0.40928731454543826,-0.04260224403383856,5
opcheos,2.39622e-05,2.39484e-05,7.18589e-05,0.0,no,,,,,,,,,-0.2807490093639111,-0.1312943473022049,1
oreey,2.39622e-05,2.39484e-05,7.18589e-05,0.0,su,,,,,,,,,-0.2807490093639111,-0.1312943473022049,1
salair,2.39622e-05,2.39484e-05,7.18589e-05,0.0,ia,,,,,,,,,-0.2807490093639111,-0.1312943473022049,1
teol,2.39622e-05,2.39484e-05,7.18589e-05,0.0,ra,,,,,,,,,-0.2807490093639111,-0.1312943473022049,1
ldar,2.39622e-05,2.39484e-05,4.7906e-05,0.0,me,,,,,,,,,-0.1522112408095505,-0.21998608029501807,1
oredaiin,2.39622e-05,2.39484e-05,4.7906e-05,0.0,st,,,,,,,,,-0.1522112408095505,-0.21998608029501807,1
sheeo,2.39622e-05,2.39484e-05,4.7906e-05,0.0,as,,,,,,,,,-0.1522112408095505,-0.21998608029501807,1
shaiiin,2.39622e-05,2.39484e-05,4.7906e-05,0.0,ac,,,,,,,,,-0.1522112408095505,-0.21998608029501807,1
tchol,2.39622e-05,2.39484e-05,4.7906e-05,0.0,re,,,,,,,,,-0.1522112408095505,-0.21998608029501807,1
ypchm,2.39622e-05,2.39484e-05,4.7906e-05,0.0,li,,,,,,,,,-0.1522112408095505,-0.21998608029501807,1
ardar,2.39622e-05,2.39484e-05,2.3953e-05,0.0,te,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
chals,2.39622e-05,2.39484e-05,2.3953e-05,0.0,eq,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
chaiir,2.39622e-05,2.39484e-05,2.3953e-05,0.0,ec,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
areo,2.39622e-05,2.39484e-05,2.3953e-05,0.0,tu,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
daryee,2.39622e-05,2.39484e-05,2.3953e-05,0.0,qu,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
ctheos,2.39622e-05,2.39484e-05,2.3953e-05,0.0,lo,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
lo,2.39622e-05,2.39484e-05,2.3953e-05,0.0,mi,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
okdy,2.39622e-05,2.39484e-05,2.3953e-05,0.0,ei,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
oeo,2.39622e-05,2.39484e-05,2.3953e-05,0.0,du,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
odyeeor,2.39622e-05,2.39484e-05,2.3953e-05,0.0,or,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
oleeey,2.39622e-05,2.39484e-05,2.3953e-05,0.0,ec,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
olchees,2.39622e-05,2.39484e-05,2.3953e-05,0.0,at,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
olchedain,2.39622e-05,2.39484e-05,2.3953e-05,0.0,am,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
opchol,2.39622e-05,2.39484e-05,2.3953e-05,0.0,ne,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
otsheody,2.39622e-05,2.39484e-05,2.3953e-05,0.0,di,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
otchas,2.39622e-05,2.39484e-05,2.3953e-05,0.0,rp,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
qodain,2.39622e-05,2.39484e-05,2.3953e-05,0.0,em,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
qoeedar,2.39622e-05,2.39484e-05,2.3953e-05,0.0,em,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
rcheeol,2.39622e-05,2.39484e-05,2.3953e-05,0.0,tu,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
redaiin,2.39622e-05,2.39484e-05,2.3953e-05,0.0,ot,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
qoreos,2.39622e-05,2.39484e-05,2.3953e-05,0.0,po,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
sho,2.39622e-05,2.39484e-05,2.3953e-05,0.0,ai,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
schor,2.39622e-05,2.39484e-05,2.3953e-05,0.0,lo,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
tsheody,2.39622e-05,2.39484e-05,2.3953e-05,0.0,ci,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
sored,2.39622e-05,2.39484e-05,2.3953e-05,0.0,ta,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
tchy,2.39622e-05,2.39484e-05,2.3953e-05,0.0,rt,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
ykcho,2.39622e-05,2.39484e-05,2.3953e-05,0.0,li,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
ykor,2.39622e-05,2.39484e-05,2.3953e-05,0.0,io,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
yteed,2.39622e-05,2.39484e-05,2.3953e-05,0.0,as,,,,,,,,,-0.023672935628023452,-0.30867818356338445,1
olkol,0.0,2.39484e-05,7.18589e-05,0.000166935,q,,,,,,,,,-0.6021851719649974,2.215343075957481,4
yteeey,0.0,2.39484e-05,2.3953e-05,0.000119239,ac,,,,,,,,,-0.34226942439186075,1.4014598069767885,4
qodaiin,0.0,2.39484e-05,9.58119e-05,9.53913e-05,er,,,,,,,,,-0.7264639842517326,1.3492900336233853,4
odey,0.0,2.39484e-05,4.7906e-05,9.53913e-05,te,,,,,,,,,-0.4693879105158449,1.1719061973622058,4
tshdy,0.0,2.39484e-05,7.18589e-05,7.15435e-05,ci,,,,,,,,,-0.5965058540589687,0.9423508829798003,5
pcheo,0.0,2.39484e-05,4.7906e-05,7.15435e-05,tu,,,,,,,,,-0.4679680855046081,0.8536591499869871,5
solkal,0.0,2.39484e-05,4.7906e-05,7.15435e-05,on,,,,,,,,,-0.4679680855046081,0.8536591499869871,5
doleey,0.0,2.39484e-05,2.3953e-05,7.15435e-05,bu,,,,,,,,,-0.3394297803230811,0.7649670467186207,5
olkedain,0.0,2.39484e-05,2.3953e-05,7.15435e-05,um,,,,,,,,,-0.3394297803230811,0.7649670467186207,5
pcheody,0.0,2.39484e-05,2.3953e-05,7.15435e-05,ti,,,,,,,,,-0.3394297803230811,0.7649670467186207,5
cheed,0.0,2.39484e-05,0.000119765,4.76956e-05,es,,,,,,,,,-0.8521631700842588,0.8014870779245988,5
oddy,0.0,2.39484e-05,7.18589e-05,4.76956e-05,ti,,,,,,,,,-0.595086023094038,0.6241025011123127,5
pedain,0.0,2.39484e-05,7.18589e-05,4.76956e-05,um,,,,,,,,,-0.595086023094038,0.6241025011123127,5
koiin,0.0,2.39484e-05,4.7906e-05,4.76956e-05,in,,,,,,,,,-0.46654825453967746,0.5354107681194996,5
okody,0.0,2.39484e-05,4.7906e-05,4.76956e-05,em,,,,,,,,,-0.46654825453967746,0.5354107681194996,5
olchal,0.0,2.39484e-05,4.7906e-05,4.76956e-05,an,,,,,,,,,-0.46654825453967746,0.5354107681194996,5
shdar,0.0,2.39484e-05,4.7906e-05,4.76956e-05,ae,,,,,,,,,-0.46654825453967746,0.5354107681194996,5
chcthaiin,0.0,2.39484e-05,2.3953e-05,4.76956e-05,sa,,,,,,,,,-0.33800994935815043,0.44671866485113315,5
odeeor,0.0,2.39484e-05,2.3953e-05,4.76956e-05,tr,,,,,,,,,-0.33800994935815043,0.44671866485113315,5
om,0.0,2.39484e-05,2.3953e-05,4.76956e-05,di,,,,,,,,,-0.33800994935815043,0.44671866485113315,5
opcheey,0.0,2.39484e-05,2.3953e-05,4.76956e-05,nu,,,,,,,,,-0.33800994935815043,0.44671866485113315,5
pched,0.0,2.39484e-05,2.3953e-05,4.76956e-05,ta,,,,,,,,,-0.33800994935815043,0.44671866485113315,5
pcheedain,0.0,2.39484e-05,2.3953e-05,4.76956e-05,tu,,,,,,,,,-0.33800994935815043,0.44671866485113315,5
qokdaiin,0.0,2.39484e-05,2.3953e-05,4.76956e-05,tr,,,,,,,,,-0.33800994935815043,0.44671866485113315,5
yshair,0.0,2.39484e-05,2.3953e-05,4.76956e-05,ra,,,,,,,,,-0.33800994935815043,0.44671866485113315,5
qokshedy,0.0,2.39484e-05,9.58119e-05,2.38478e-05,pe,,,,,,,,,-0.7222045032643284,0.3945475570054607,5
lchee,0.0,2.39484e-05,7.18589e-05,2.38478e-05,cu,,,,,,,,,-0.5936661980828012,0.30585545373709433,5
ood,0.0,2.39484e-05,7.18589e-05,2.38478e-05,di,,,,,,,,,-0.5936661980828012,0.30585545373709433,5
shl,0.0,2.39484e-05,7.18589e-05,2.38478e-05,ab,,,,,,,,,-0.5936661980828012,0.30585545373709433,5
ytain,0.0,2.39484e-05,7.18589e-05,2.38478e-05,ae,,,,,,,,,-0.5936661980828012,0.30585545373709433,5
aly,0.0,2.39484e-05,4.7906e-05,2.38478e-05,at,,,,,,,,,-0.4651284295284407,0.2171637207442812,5
lsheam,0.0,2.39484e-05,4.7906e-05,2.38478e-05,ef,,,,,,,,,-0.4651284295284407,0.2171637207442812,5
lts,0.0,2.39484e-05,4.7906e-05,2.38478e-05,or,,,,,,,,,-0.4651284295284407,0.2171637207442812,5
lkcheeor,0.0,2.39484e-05,4.7906e-05,2.38478e-05,or,,,,,,,,,-0.4651284295284407,0.2171637207442812,5
okchaiin,0.0,2.39484e-05,4.7906e-05,2.38478e-05,na,,,,,,,,,-0.4651284295284407,0.2171637207442812,5
oldor,0.0,2.39484e-05,4.7906e-05,2.38478e-05,em,,,,,,,,,-0.4651284295284407,0.2171637207442812,5
otdor,0.0,2.39484e-05,4.7906e-05,2.38478e-05,um,,,,,,,,,-0.4651284295284407,0.2171637207442812,5
qofchdy,0.0,2.39484e-05,4.7906e-05,2.38478e-05,ci,,,,,,,,,-0.4651284295284407,0.2171637207442812,5
rchdy,0.0,2.39484e-05,4.7906e-05,2.38478e-05,ti,,,,,,,,,-0.4651284295284407,0.2171637207442812,5
rs,0.0,2.39484e-05,4.7906e-05,2.38478e-05,or,,,,,,,,,-0.4651284295284407,0.2171637207442812,5
ry,0.0,2.39484e-05,4.7906e-05,2.38478e-05,ot,,,,,,,,,-0.4651284295284407,0.2171637207442812,5
ytees,0.0,2.39484e-05,4.7906e-05,2.38478e-05,at,,,,,,,,,-0.4651284295284407,0.2171637207442812,5
chctheeey,0.0,2.39484e-05,2.3953e-05,2.38478e-05,sc,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
areal,0.0,2.39484e-05,2.3953e-05,2.38478e-05,tu,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
arain,0.0,2.39484e-05,2.3953e-05,2.38478e-05,te,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
cheees,0.0,2.39484e-05,2.3953e-05,2.38478e-05,en,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
chdor,0.0,2.39484e-05,2.3953e-05,2.38478e-05,em,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
chctheeol,0.0,2.39484e-05,2.3953e-05,2.38478e-05,su,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
cthar,0.0,2.39484e-05,2.3953e-05,2.38478e-05,ls,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
dched,0.0,2.39484e-05,2.3953e-05,2.38478e-05,pa,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
dolain,0.0,2.39484e-05,2.3953e-05,2.38478e-05,be,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
dcheeedy,0.0,2.39484e-05,2.3953e-05,2.38478e-05,po,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
kedy,0.0,2.39484e-05,2.3953e-05,2.38478e-05,ie,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
kcheeos,0.0,2.39484e-05,2.3953e-05,2.38478e-05,nd,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
lsedy,0.0,2.39484e-05,2.3953e-05,2.38478e-05,ae,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
lsheeo,0.0,2.39484e-05,2.3953e-05,2.38478e-05,es,,,,,,,,,-0.33659012434691366,0.1284716174759148,5
