Row Labels,tfidf_26,tfidf_31,tfidf_33,tfidf_34,tfidf_39,tfidf_40,tfidf_41,tfidf_43,tfidf_46,tfidf_48,tfidf_50,tfidf_55,tfidf_57,tfidf_66,tfidf_75,tfidf_76,tfidf_77,tfidf_78,tfidf_79,tfidf_80,tfidf_81,tfidf_82,tfidf_83,tfidf_84,tfidf_85,tfidf_86,tfidf_94,tfidf_95,tfidf_103,tfidf_104,tfidf_105,tfidf_106,tfidf_107,tfidf_108,tfidf_111,tfidf_112,tfidf_113,tfidf_114,tfidf_115,tfidf_116,PC1,PC2,cluster
chckhdy,0.0,0.0,0.0,0.002164739,0.001894146,0.0,0.0,0.0,0.002092042,0.0,0.0,0.002448329,0.0,0.0,0.0,0.0,0.0,0.00191354,0.0,0.0,0.0,0.00092215,0.000929797,0.000802099,0.002288438,0.0,0.0,0.0,0.0,0.000625745,0.00073772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.867688480937735,-1.3549622663005292,0
sho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002283313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000393734,0.0,0.001440437,0.001073673,0.00116714,0.000687998,0.00060101,0.000554484,0.000492817,0.00088925,0.0,0.0,0.000646327,0.000620259,0.0,1.131911590130574,3.461448091446819,0
opchdy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003417508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001093889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002134199,0.000787468,0.002857261,0.0,0.0,0.00058357,0.000687998,0.00180303,0.0,0.000985634,0.0,0.000644733,0.0,0.000646327,0.000620259,0.0,1.1064785896605078,3.5066917763429513,0
qokeed,0.0,0.0,0.0,0.0,0.0,0.0,0.003149872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001340715,0.000546944,0.0,0.0,0.0,0.0,0.00112447,0.0,0.000867129,0.000748038,0.0,0.0,0.0,0.0,0.000536836,0.0,0.000687998,0.0,0.000554484,0.000985634,0.000444625,0.0,0.0,0.0,0.000620259,0.0,3.171587620369975,-0.5514887990539594,1
ytedy,0.011883608,0.0,0.0,0.002018837,0.0,0.0,0.003149872,0.003417508,0.00390208,0.004863988,0.0,0.0,0.0,0.0,0.000670357,0.0,0.0,0.001784569,0.0,0.0,0.004497882,0.0,0.0,0.001496077,0.0,0.000787468,0.0,0.0,0.0,0.0,0.000687998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15552764259892,-5.787178911743486,1
saiin,0.001419758,0.001793379,0.000690269,0.000482389,0.001688361,0.001846385,0.0,0.000408297,0.0,0.0,0.0,0.000545584,0.0,0.0,0.000480534,0.001698958,0.000946506,0.000213206,0.000503785,0.00015255,0.000268685,0.000616474,0.001450367,0.000714957,0.000509954,0.000188161,0.000682725,0.0,0.000256548,0.000278881,0.000657572,0.0,0.000397472,0.000471023,0.000743683,0.001386496,0.0,0.000154436,0.000741036,0.0,4.928184775465369,0.7245190998701574,1
chdal,0.0,0.0,0.005393554,0.00376924,0.0,0.0,0.002940462,0.0,0.001821331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00080948,0.0,0.000996156,0.001470231,0.0,0.0,0.0,0.0,0.000642259,0.001122107,0.0,0.000460053,0.0,0.00060187,0.0,0.000603358,0.000579023,0.0,0.3912782123363585,1.326736389696744,0
dam,0.0,0.0,0.002655604,0.001855847,0.000811933,0.001183902,0.002895568,0.001570798,0.003587047,0.001117824,0.0,0.0,0.0,0.0,0.0,0.0,0.00036414,0.000820246,0.000323027,0.0,0.0,0.000395283,0.0,0.001031468,0.000980948,0.000904865,0.00131329,0.0,0.0,0.000804684,0.000632453,0.0,0.0,0.000226515,0.000204364,0.000296341,0.0,0.000594146,0.000285092,0.0,1.6714810674954517,-0.1768327720931356,0
chees,0.002590522,0.0,0.0,0.0,0.001540311,0.0,0.002746578,0.001489974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001430749,0.001381612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000930473,0.000343322,0.0,0.0,0.0,0.0,0.00059991,0.001048119,0.000483491,0.0,0.000387697,0.0,0.0,0.001127149,0.000540845,0.0,1.5245437108498414,1.01432598125512,0
qotchdy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002277908,0.001860125,0.0,0.000926019,0.000546114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000706416,0.0,0.002607972,0.000641519,0.002327698,0.001173468,0.0,0.001901646,0.000560485,0.000979238,0.0,0.0,0.000362218,0.0,0.0,0.000526537,0.001010602,0.0,0.9141667892238522,3.3914462033574257,0
yteedy,0.0,0.0,0.0,0.0,0.0,0.0,0.007191687,0.002600915,0.001484851,0.003701768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001358157,0.000534866,0.0,0.0,0.0,0.0,0.0,0.0,0.000898961,0.0,0.0,0.000408563,0.001332388,0.000523605,0.000457402,0.000421994,0.000375061,0.0,0.0,0.0,0.000983782,0.000472052,0.000739665,1.8155350622280277,0.882309108293322,0
dchedy,0.0,0.0,0.0,0.0,0.0,0.0,0.004477242,0.0,0.001386608,0.001728424,0.001987225,0.0,0.0,0.0,0.000952849,0.000777429,0.0,0.0,0.000499477,0.000453738,0.001598327,0.000611202,0.0,0.0,0.0,0.000559655,0.0,0.0,0.0,0.0,0.000488962,0.000427139,0.0,0.000700492,0.0,0.000458213,0.0,0.001378039,0.00088164,0.0,2.962280213409873,0.13978662515217044,0
ykedy,0.0,0.00165927,0.001915953,0.001338948,0.001171579,0.003416625,0.006267244,0.001133292,0.0,0.001612965,0.0,0.0,0.0,0.0,0.000444599,0.000362748,0.0,0.001183575,0.0,0.0,0.00074578,0.0,0.0,0.000992239,0.0,0.000261135,0.0,0.000955337,0.0,0.0,0.000456299,0.0,0.0,0.0,0.0,0.000427605,0.0,0.000428662,0.0,0.0,1.9197597076789688,-1.911390882894757,0
dshedy,0.0,0.0,0.0,0.0,0.0,0.0,0.001947629,0.002113114,0.0,0.001503751,0.0,0.0,0.003716165,0.0,0.001243486,0.001352746,0.000489858,0.00220687,0.0,0.000394757,0.001390565,0.001595262,0.0,0.001850108,0.000659809,0.000486907,0.0,0.000890651,0.0,0.0,0.000425403,0.000371617,0.0,0.000304719,0.0,0.0,0.0,0.0,0.000383519,0.0,6.011702342089087,-2.9604961119933217,1
pchedy,0.001475212,0.0,0.0,0.0,0.0,0.001279002,0.0,0.000848488,0.0,0.0,0.0,0.0,0.0,0.000564429,0.000998605,0.000271587,0.00039339,0.000886134,0.00069795,0.0,0.001675079,0.00085407,0.0,0.000371441,0.000529872,0.00019551,0.0,0.0,0.001066272,0.000579548,0.000341628,0.000298434,0.0,0.00024471,0.00044156,0.000320145,0.0,0.0,0.000307992,0.0,4.220775083256005,-0.6591173247316218,1
dain,0.0,0.0,0.001711624,0.0,0.000523317,0.000763064,0.0,0.000506216,0.0,0.001440948,0.0,0.000676428,0.0,0.0,0.002184515,0.001458282,0.0,0.001057351,0.001457411,0.000378271,0.000999367,0.000509546,0.001027542,0.001108025,0.000316126,0.000233286,0.0,0.001280181,0.000795185,0.000345763,0.000203818,0.0,0.000492795,0.001313966,0.001448913,0.000382002,0.0,0.000957367,0.000735003,0.00316714,9.810206242775413,0.21387739246604062,1
okedy,0.000474693,0.001998709,0.00046158,0.000645143,0.00028225,0.000411557,0.002013158,0.001092105,0.000311739,0.000777173,0.00044677,0.0,0.0,0.000908109,0.000428441,0.000524348,0.00025317,0.00099799,0.000112293,0.00010201,0.000539007,0.0,0.000138551,0.002509967,0.000511506,6.29e-05,0.000456536,0.000230154,0.000257329,0.0,0.000109929,0.0,8.86e-05,0.001417369,0.000213128,0.00051508,0.0,0.000103271,0.0,0.00015529,3.789375283473032,-1.8267030019204717,1
chdy,0.0,0.0,0.001559803,0.001362569,0.001907597,0.00139076,0.0,0.001153286,0.001053449,0.000984852,0.000377439,0.000924643,0.0,0.000460311,9.05e-05,0.000442977,0.000427764,0.000120446,0.0,8.62e-05,0.000455362,0.000232175,0.00011705,0.000403897,0.000432129,0.000531484,0.001542756,0.002722135,0.00014493,0.000157547,9.29e-05,0.000649021,0.000149695,0.000465662,0.000120036,0.000348119,0.0,0.000610714,0.000334904,0.000131192,1.8018930132276063,0.9209603864151646,0
qotair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001588559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004356127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144039402159607,2.326337718448423,0
qotechy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003576027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6039555593921558,2.072002806562465,0
qodain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003686082,0.0,0.0,0.002487851,0.0,0.003023739,0.0,0.0,0.0,0.0,0.0,0.001113551,0.0,0.0,0.003213843,0.0,0.2860282887331675,4.448452801165192,0
qockheey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000979691,0.0,0.0,0.0,0.002904085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5228210166760353,2.1491231827623203,0
qotcheo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002904085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001608195,0.0,0.0,-0.6693668321404199,2.4550391242257885,0
lcheedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000791801,0.0,0.0,0.0,0.0,0.0,0.001245003,0.0,0.0,0.0,0.0,0.0,0.0,0.000777168,0.002534471,0.0,0.000870071,0.000802717,0.0,0.000643675,0.0,0.0,0.0,0.0,0.0,1.7589004415500813,2.7091755832261137,0
qotched,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002511024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00278106,0.001334447,0.0,-0.5330176909559835,3.4322793891468777,0
qocthey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002419223,0.0,0.0,0.0,0.002295793,0.0,0.0,0.0,0.0,0.002511024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46534077528847634,0.9465763676440205,0
qochey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001213831,0.0,0.0,0.0,0.0,0.0,0.0,0.000680038,0.0,0.0,0.000927197,0.002015826,0.0,0.0,0.0,0.0,0.000767934,0.0,0.0,0.0,0.0,0.0,1.208092137429598,1.7555948561290886,0
olkchedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004829358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000680038,0.0,0.0,0.0,0.002015826,0.0,0.0,0.000957678,0.0,0.0,0.0,0.0,0.0,0.001071281,0.0,-0.19047923714907078,2.708524167628815,0
chchy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
aisam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
chataiin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
charaiin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
chalkeeedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
akain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
chaim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cfheo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
chdeey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
arorsheey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
alkchdy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
arodly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
alched,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
alchd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
checkhd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
arals,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
arair,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
chedacphy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
aiiinro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
chllo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cheockay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
chopar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
chochs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
chpcheor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cholxy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cheokcheo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cheytal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cholkshedy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cheeod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cheekan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cholkchy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
chry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cheodl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cheodalol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cheocphy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cheoain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
chpchs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cholfor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cheetar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cheeta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
cholcham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001788013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8311285623803715,0.7192799955443794,0
