word_type,tfidf_divcom,tfidf_desphaera,tfidf_herbal,tfidf_nathist,plaintext,,,,,,,,
ytcheeey,2.39622E-05,2.39484E-05,0,4.76956E-05,sc,,,,,,,,
aldaiin,2.39622E-05,2.39484E-05,0,2.38478E-05,ar,,,,,,,,
aree,2.39622E-05,2.39484E-05,0,2.38478E-05,tu,,,,,,,,
arol,2.39622E-05,2.39484E-05,0,2.38478E-05,te,,,,,,,,
dshar,2.39622E-05,2.39484E-05,0,2.38478E-05,es,,,,,,,,
daley,2.39622E-05,2.39484E-05,0,2.38478E-05,de,,,,,,,,
ckheeo,2.39622E-05,2.39484E-05,0,2.38478E-05,us,,,,,,,,
ka,2.39622E-05,2.39484E-05,0,2.38478E-05,id,,,,,,,,
lseeor,2.39622E-05,2.39484E-05,0,2.38478E-05,ar,,,,,,,,
leody,2.39622E-05,2.39484E-05,0,2.38478E-05,mi,,,,,,,,
ltedar,2.39622E-05,2.39484E-05,0,2.38478E-05,op,,,,,,,,
ltedy,2.39622E-05,2.39484E-05,0,2.38478E-05,oe,,,,,,,,
lseey,2.39622E-05,2.39484E-05,0,2.38478E-05,au,,,,,,,,
lkcheeos,2.39622E-05,2.39484E-05,0,2.38478E-05,od,,,,,,,,
lyeey,2.39622E-05,2.39484E-05,0,2.38478E-05,fu,,,,,,,,
lkchdaly,2.39622E-05,2.39484E-05,0,2.38478E-05,ol,,,,,,,,
leeod,2.39622E-05,2.39484E-05,0,2.38478E-05,mp,,,,,,,,
okcho,2.39622E-05,2.39484E-05,0,2.38478E-05,ni,,,,,,,,
ofeo,2.39622E-05,2.39484E-05,0,2.38478E-05,qu,,,,,,,,
ool,2.39622E-05,2.39484E-05,0,2.38478E-05,de,,,,,,,,
oteeody,2.39622E-05,2.39484E-05,0,2.38478E-05,ud,,,,,,,,
qoals,2.39622E-05,2.39484E-05,0,2.38478E-05,eq,,,,,,,,
qod,2.39622E-05,2.39484E-05,0,2.38478E-05,mi,,,,,,,,
rdy,2.39622E-05,2.39484E-05,0,2.38478E-05,oi,,,,,,,,
reain,2.39622E-05,2.39484E-05,0,2.38478E-05,on,,,,,,,,
qopair,2.39622E-05,2.39484E-05,0,2.38478E-05,ra,,,,,,,,
schair,2.39622E-05,2.39484E-05,0,2.38478E-05,la,,,,,,,,
shail,2.39622E-05,2.39484E-05,0,2.38478E-05,ac,,,,,,,,
seody,2.39622E-05,2.39484E-05,0,2.38478E-05,mi,,,,,,,,
sairol,2.39622E-05,2.39484E-05,0,2.38478E-05,de,,,,,,,,
solkeod,2.39622E-05,2.39484E-05,0,2.38478E-05,on,,,,,,,,
soreedy,2.39622E-05,2.39484E-05,0,2.38478E-05,tr,,,,,,,,
ychees,2.39622E-05,2.39484E-05,0,2.38478E-05,it,,,,,,,,
solor,2.39622E-05,2.39484E-05,0,2.38478E-05,so,,,,,,,,
tair,2.39622E-05,2.39484E-05,0,2.38478E-05,ra,,,,,,,,
ytoiin,2.39622E-05,2.39484E-05,0,2.38478E-05,an,,,,,,,,
ckheedy,2.39622E-05,2.39484E-05,9.58119E-05,0,ur,,,,,,,,
opcheos,2.39622E-05,2.39484E-05,7.18589E-05,0,no,,,,,,,,
oreey,2.39622E-05,2.39484E-05,7.18589E-05,0,su,,,,,,,,
salair,2.39622E-05,2.39484E-05,7.18589E-05,0,ia,,,,,,,,
teol,2.39622E-05,2.39484E-05,7.18589E-05,0,ra,,,,,,,,
ldar,2.39622E-05,2.39484E-05,4.7906E-05,0,me,,,,,,,,
oredaiin,2.39622E-05,2.39484E-05,4.7906E-05,0,st,,,,,,,,
sheeo,2.39622E-05,2.39484E-05,4.7906E-05,0,as,,,,,,,,
shaiiin,2.39622E-05,2.39484E-05,4.7906E-05,0,ac,,,,,,,,
tchol,2.39622E-05,2.39484E-05,4.7906E-05,0,re,,,,,,,,
ypchm,2.39622E-05,2.39484E-05,4.7906E-05,0,li,,,,,,,,
ardar,2.39622E-05,2.39484E-05,2.3953E-05,0,te,,,,,,,,
chals,2.39622E-05,2.39484E-05,2.3953E-05,0,eq,,,,,,,,
chaiir,2.39622E-05,2.39484E-05,2.3953E-05,0,ec,,,,,,,,
areo,2.39622E-05,2.39484E-05,2.3953E-05,0,tu,,,,,,,,
daryee,2.39622E-05,2.39484E-05,2.3953E-05,0,qu,,,,,,,,
ctheos,2.39622E-05,2.39484E-05,2.3953E-05,0,lo,,,,,,,,
lo,2.39622E-05,2.39484E-05,2.3953E-05,0,mi,,,,,,,,
okdy,2.39622E-05,2.39484E-05,2.3953E-05,0,ei,,,,,,,,
oeo,2.39622E-05,2.39484E-05,2.3953E-05,0,du,,,,,,,,
odyeeor,2.39622E-05,2.39484E-05,2.3953E-05,0,or,,,,,,,,
oleeey,2.39622E-05,2.39484E-05,2.3953E-05,0,ec,,,,,,,,
olchees,2.39622E-05,2.39484E-05,2.3953E-05,0,at,,,,,,,,
olchedain,2.39622E-05,2.39484E-05,2.3953E-05,0,am,,,,,,,,
opchol,2.39622E-05,2.39484E-05,2.3953E-05,0,ne,,,,,,,,
otsheody,2.39622E-05,2.39484E-05,2.3953E-05,0,di,,,,,,,,
otchas,2.39622E-05,2.39484E-05,2.3953E-05,0,rp,,,,,,,,
qodain,2.39622E-05,2.39484E-05,2.3953E-05,0,em,,,,,,,,
qoeedar,2.39622E-05,2.39484E-05,2.3953E-05,0,em,,,,,,,,
rcheeol,2.39622E-05,2.39484E-05,2.3953E-05,0,tu,,,,,,,,
redaiin,2.39622E-05,2.39484E-05,2.3953E-05,0,ot,,,,,,,,
qoreos,2.39622E-05,2.39484E-05,2.3953E-05,0,po,,,,,,,,
sho,2.39622E-05,2.39484E-05,2.3953E-05,0,ai,,,,,,,,
schor,2.39622E-05,2.39484E-05,2.3953E-05,0,lo,,,,,,,,
tsheody,2.39622E-05,2.39484E-05,2.3953E-05,0,ci,,,,,,,,
sored,2.39622E-05,2.39484E-05,2.3953E-05,0,ta,,,,,,,,
tchy,2.39622E-05,2.39484E-05,2.3953E-05,0,rt,,,,,,,,
ykcho,2.39622E-05,2.39484E-05,2.3953E-05,0,li,,,,,,,,
ykor,2.39622E-05,2.39484E-05,2.3953E-05,0,io,,,,,,,,
yteed,2.39622E-05,2.39484E-05,2.3953E-05,0,as,,,,,,,,
olkol,0,2.39484E-05,7.18589E-05,0.000166935,q,,,,,,,,
yteeey,0,2.39484E-05,2.3953E-05,0.000119239,ac,,,,,,,,
qodaiin,0,2.39484E-05,9.58119E-05,9.53913E-05,er,,,,,,,,
odey,0,2.39484E-05,4.7906E-05,9.53913E-05,te,,,,,,,,
tshdy,0,2.39484E-05,7.18589E-05,7.15435E-05,ci,,,,,,,,
pcheo,0,2.39484E-05,4.7906E-05,7.15435E-05,tu,,,,,,,,
solkal,0,2.39484E-05,4.7906E-05,7.15435E-05,on,,,,,,,,
doleey,0,2.39484E-05,2.3953E-05,7.15435E-05,bu,,,,,,,,
olkedain,0,2.39484E-05,2.3953E-05,7.15435E-05,um,,,,,,,,
pcheody,0,2.39484E-05,2.3953E-05,7.15435E-05,ti,,,,,,,,
cheed,0,2.39484E-05,0.000119765,4.76956E-05,es,,,,,,,,
oddy,0,2.39484E-05,7.18589E-05,4.76956E-05,ti,,,,,,,,
pedain,0,2.39484E-05,7.18589E-05,4.76956E-05,um,,,,,,,,
koiin,0,2.39484E-05,4.7906E-05,4.76956E-05,in,,,,,,,,
okody,0,2.39484E-05,4.7906E-05,4.76956E-05,em,,,,,,,,
olchal,0,2.39484E-05,4.7906E-05,4.76956E-05,an,,,,,,,,
shdar,0,2.39484E-05,4.7906E-05,4.76956E-05,ae,,,,,,,,
chcthaiin,0,2.39484E-05,2.3953E-05,4.76956E-05,sa,,,,,,,,
odeeor,0,2.39484E-05,2.3953E-05,4.76956E-05,tr,,,,,,,,
om,0,2.39484E-05,2.3953E-05,4.76956E-05,di,,,,,,,,
opcheey,0,2.39484E-05,2.3953E-05,4.76956E-05,nu,,,,,,,,
pched,0,2.39484E-05,2.3953E-05,4.76956E-05,ta,,,,,,,,
pcheedain,0,2.39484E-05,2.3953E-05,4.76956E-05,tu,,,,,,,,
qokdaiin,0,2.39484E-05,2.3953E-05,4.76956E-05,tr,,,,,,,,
yshair,0,2.39484E-05,2.3953E-05,4.76956E-05,ra,,,,,,,,
qokshedy,0,2.39484E-05,9.58119E-05,2.38478E-05,pe,,,,,,,,
lchee,0,2.39484E-05,7.18589E-05,2.38478E-05,cu,,,,,,,,
ood,0,2.39484E-05,7.18589E-05,2.38478E-05,di,,,,,,,,
shl,0,2.39484E-05,7.18589E-05,2.38478E-05,ab,,,,,,,,
ytain,0,2.39484E-05,7.18589E-05,2.38478E-05,ae,,,,,,,,
aly,0,2.39484E-05,4.7906E-05,2.38478E-05,at,,,,,,,,
lsheam,0,2.39484E-05,4.7906E-05,2.38478E-05,ef,,,,,,,,
lts,0,2.39484E-05,4.7906E-05,2.38478E-05,or,,,,,,,,
lkcheeor,0,2.39484E-05,4.7906E-05,2.38478E-05,or,,,,,,,,
okchaiin,0,2.39484E-05,4.7906E-05,2.38478E-05,na,,,,,,,,
oldor,0,2.39484E-05,4.7906E-05,2.38478E-05,em,,,,,,,,
otdor,0,2.39484E-05,4.7906E-05,2.38478E-05,um,,,,,,,,
qofchdy,0,2.39484E-05,4.7906E-05,2.38478E-05,ci,,,,,,,,
rchdy,0,2.39484E-05,4.7906E-05,2.38478E-05,ti,,,,,,,,
rs,0,2.39484E-05,4.7906E-05,2.38478E-05,or,,,,,,,,
ry,0,2.39484E-05,4.7906E-05,2.38478E-05,ot,,,,,,,,
ytees,0,2.39484E-05,4.7906E-05,2.38478E-05,at,,,,,,,,
chctheeey,0,2.39484E-05,2.3953E-05,2.38478E-05,sc,,,,,,,,
areal,0,2.39484E-05,2.3953E-05,2.38478E-05,tu,,,,,,,,
arain,0,2.39484E-05,2.3953E-05,2.38478E-05,te,,,,,,,,
cheees,0,2.39484E-05,2.3953E-05,2.38478E-05,en,,,,,,,,
chdor,0,2.39484E-05,2.3953E-05,2.38478E-05,em,,,,,,,,
chctheeol,0,2.39484E-05,2.3953E-05,2.38478E-05,su,,,,,,,,
cthar,0,2.39484E-05,2.3953E-05,2.38478E-05,ls,,,,,,,,
dched,0,2.39484E-05,2.3953E-05,2.38478E-05,pa,,,,,,,,
dolain,0,2.39484E-05,2.3953E-05,2.38478E-05,be,,,,,,,,
dcheeedy,0,2.39484E-05,2.3953E-05,2.38478E-05,po,,,,,,,,
kedy,0,2.39484E-05,2.3953E-05,2.38478E-05,ie,,,,,,,,
kcheeos,0,2.39484E-05,2.3953E-05,2.38478E-05,nd,,,,,,,,
lsedy,0,2.39484E-05,2.3953E-05,2.38478E-05,ae,,,,,,,,
lsheeo,0,2.39484E-05,2.3953E-05,2.38478E-05,es,,,,,,,,
lkals,0,2.39484E-05,2.3953E-05,2.38478E-05,sq,,,,,,,,
lss,0,2.39484E-05,2.3953E-05,2.38478E-05,ar,,,,,,,,
lkee,0,2.39484E-05,2.3953E-05,2.38478E-05,su,,,,,,,,
lkm,0,2.39484E-05,2.3953E-05,2.38478E-05,si,,,,,,,,
lkiin,0,2.39484E-05,2.3953E-05,2.38478E-05,sq,,,,,,,,
okchor,0,2.39484E-05,2.3953E-05,2.38478E-05,no,,,,,,,,
olsheeo,0,2.39484E-05,2.3953E-05,2.38478E-05,is,,,,,,,,
oleeo,0,2.39484E-05,2.3953E-05,2.38478E-05,es,,,,,,,,
opcheed,0,2.39484E-05,2.3953E-05,2.38478E-05,ns,,,,,,,,
pchdaiin,0,2.39484E-05,2.3953E-05,2.38478E-05,tr,,,,,,,,
orcheal,0,2.39484E-05,2.3953E-05,2.38478E-05,gu,,,,,,,,
opeeos,0,2.39484E-05,2.3953E-05,2.38478E-05,ud,,,,,,,,
opedal,0,2.39484E-05,2.3953E-05,2.38478E-05,us,,,,,,,,
opdain,0,2.39484E-05,2.3953E-05,2.38478E-05,um,,,,,,,,
orail,0,2.39484E-05,2.3953E-05,2.38478E-05,sc,,,,,,,,
otcheody,0,2.39484E-05,2.3953E-05,2.38478E-05,ri,,,,,,,,
qokeal,0,2.39484E-05,2.3953E-05,2.38478E-05,tu,,,,,,,,
riin,0,2.39484E-05,2.3953E-05,2.38478E-05,oq,,,,,,,,
re,0,2.39484E-05,2.3953E-05,2.38478E-05,op,,,,,,,,
qoteedain,0,2.39484E-05,2.3953E-05,2.38478E-05,iu,,,,,,,,
sald,0,2.39484E-05,2.3953E-05,2.38478E-05,in,,,,,,,,
sey,0,2.39484E-05,2.3953E-05,2.38478E-05,me,,,,,,,,
ycham,0,2.39484E-05,2.3953E-05,2.38478E-05,it,,,,,,,,
ykam,0,2.39484E-05,2.3953E-05,2.38478E-05,it,,,,,,,,
ytchm,0,2.39484E-05,2.3953E-05,2.38478E-05,si,,,,,,,,
ysheody,0,2.39484E-05,2.3953E-05,2.38478E-05,ri,,,,,,,,
ytcheey,0,2.39484E-05,2.3953E-05,2.38478E-05,su,,,,,,,,
ykees,0,2.39484E-05,2.3953E-05,2.38478E-05,it,,,,,,,,
ytl,0,2.39484E-05,2.3953E-05,2.38478E-05,ab,,,,,,,,
lcheedal,0.000808289,0,0,0,ch,,,,,,,,
lcher,0.000577349,0,0,0,ch,,,,,,,,
lcheeoy,0.00046188,0,0,0,ch,,,,,,,,
lcheaiin,0.00046188,0,0,0,ch,,,,,,,,
lsdol,0.00046188,0,0,0,ad,,,,,,,,
ocheeoy,0.00046188,0,0,0,ch,,,,,,,,
oleedaiin,0.00046188,0,0,0,el,,,,,,,,
qoes,0.00046188,0,0,0,el,,,,,,,,
okes,0.000404145,0,0,0.000114919,el,,,,,,,,
chckheedaiin,0.00034641,0,0,0,al,,,,,,,,
aiiineos,0.00034641,0,0,0,mo,,,,,,,,
dalm,0.00034641,0,0,0,di,,,,,,,,
dalyain,0.00034641,0,0,0,ve,,,,,,,,
kedair,0.00034641,0,0,0,il,,,,,,,,
koiiin,0.00034641,0,0,0,iq,,,,,,,,
lsheeeody,0.00034641,0,0,0,ed,,,,,,,,
lshedair,0.00034641,0,0,0,el,,,,,,,,
oltor,0.00034641,0,0,0,co,,,,,,,,
oreos,0.00034641,0,0,0,so,,,,,,,,
resy,0.00034641,0,0,0,oc,,,,,,,,
rair,0.00034641,0,0,0,oa,,,,,,,,
tsheos,0.00034641,0,0,0,co,,,,,,,,
tsheedam,0.00034641,0,0,0,ch,,,,,,,,
teedaiin,0.00034641,0,0,0,rl,,,,,,,,
yked,0.00034641,0,0,0,ia,,,,,,,,
ykedor,0.00034641,0,0,0,iv,,,,,,,,
ypchair,0.00034641,0,0,0,la,,,,,,,,
ypcheol,0.00034641,0,0,0,la,,,,,,,,
cthedy,0.000288675,0,0,0.000114919,le,,,,,,,,
lsd,0.000288675,0,0,0.000114919,an,,,,,,,,
tsheedal,0.000288675,0,5.77128E-05,0,ch,,,,,,,,
okey,0.000239622,0,7.18589E-05,4.76956E-05,v,,,,,,,,
sheedaiin,0.00023094,0,0,0.000114919,al,,,,,,,,
keeod,0.00023094,0,5.77128E-05,0,ip,,,,,,,,
odar,0.00023094,0,5.77128E-05,0,de,,,,,,,,
okshal,0.00023094,0,5.77128E-05,0,on,,,,,,,,
qody,0.00023094,0,5.77128E-05,0,ei,,,,,,,,
qofcheedal,0.00023094,0,5.77128E-05,0,ch,,,,,,,,
qotchol,0.00023094,0,5.77128E-05,0,he,,,,,,,,
aleedaiin,0.00023094,0,0,0,al,,,,,,,,
alais,0.00023094,0,0,0,ap,,,,,,,,
chcphear,0.00023094,0,0,0,pe,,,,,,,,
chealy,0.00023094,0,0,0,eq,,,,,,,,
aleed,0.00023094,0,0,0,as,,,,,,,,
chckhs,0.00023094,0,0,0,ar,,,,,,,,
chckhg,0.00023094,0,0,0,ag,,,,,,,,
alyol,0.00023094,0,0,0,he,,,,,,,,
alyeody,0.00023094,0,0,0,hi,,,,,,,,
cthaiiin,0.00023094,0,0,0,lc,,,,,,,,
choly,0.00023094,0,0,0,ed,,,,,,,,
daldar,0.00023094,0,0,0,de,,,,,,,,
cpheedy,0.00023094,0,0,0,gr,,,,,,,,
ckhedy,0.00023094,0,0,0,ue,,,,,,,,
dady,0.00023094,0,0,0,vi,,,,,,,,
cphsaiin,0.00023094,0,0,0,gg,,,,,,,,
cthees,0.00023094,0,0,0,lt,,,,,,,,
cheos,0.00023094,0,0,0,eo,,,,,,,,
fchdy,0.00023094,0,0,0,ui,,,,,,,,
fchey,0.00023094,0,0,0,ue,,,,,,,,
lteeal,0.00023094,0,0,0,om,,,,,,,,
lkeor,0.00023094,0,0,0,si,,,,,,,,
lkchsy,0.00023094,0,0,0,ov,,,,,,,,
lteed,0.00023094,0,0,0,os,,,,,,,,
okchain,0.00023094,0,0,0,ne,,,,,,,,
okcheos,0.00023094,0,0,0,no,,,,,,,,
okchedor,0.00023094,0,0,0,nv,,,,,,,,
ochedam,0.00023094,0,0,0,co,,,,,,,,
odair,0.00023094,0,0,0,do,,,,,,,,
okos,0.00023094,0,0,0,es,,,,,,,,
oaim,0.00023094,0,0,0,do,,,,,,,,
odyeod,0.00023094,0,0,0,on,,,,,,,,
olchaiir,0.00023094,0,0,0,ac,,,,,,,,
olshaim,0.00023094,0,0,0,io,,,,,,,,
olchedol,0.00023094,0,0,0,al,,,,,,,,
opchal,0.00023094,0,0,0,nn,,,,,,,,
opcheeaiin,0.00023094,0,0,0,nz,,,,,,,,
olshdair,0.00023094,0,0,0,io,,,,,,,,
opcheedal,0.00023094,0,0,0,nh,,,,,,,,
olches,0.00023094,0,0,0,al,,,,,,,,
olcheor,0.00023094,0,0,0,ai,,,,,,,,
olchedar,0.00023094,0,0,0,ap,,,,,,,,
olsheos,0.00023094,0,0,0,io,,,,,,,,
oksheod,0.00023094,0,0,0,on,,,,,,,,
opcheees,0.00023094,0,0,0,nn,,,,,,,,
otedaiin,0.00023094,0,0,0,ut,,,,,,,,
qoedair,0.00023094,0,0,0,el,,,,,,,,
qokchody,0.00023094,0,0,0,lm,,,,,,,,
qolaly,0.00023094,0,0,0,da,,,,,,,,
qofcheos,0.00023094,0,0,0,co,,,,,,,,
qofcheer,0.00023094,0,0,0,ch,,,,,,,,
qoain,0.00023094,0,0,0,ee,,,,,,,,
qokshs,0.00023094,0,0,0,pr,,,,,,,,
qochdar,0.00023094,0,0,0,he,,,,,,,,
qoctheody,0.00023094,0,0,0,hi,,,,,,,,
qokcheeey,0.00023094,0,0,0,lc,,,,,,,,
qolkaiin,0.00023094,0,0,0,pa,,,,,,,,
qoteeey,0.00023094,0,0,0,ic,,,,,,,,
qordar,0.00023094,0,0,0,pe,,,,,,,,
saldam,0.00023094,0,0,0,ir,,,,,,,,
shckhedy,0.00023094,0,0,0,fe,,,,,,,,
shdam,0.00023094,0,0,0,ar,,,,,,,,
schol,0.00023094,0,0,0,le,,,,,,,,
saleedaiin,0.00023094,0,0,0,il,,,,,,,,
schedy,0.00023094,0,0,0,le,,,,,,,,
saireody,0.00023094,0,0,0,di,,,,,,,,
solcheor,0.00023094,0,0,0,gi,,,,,,,,
shsd,0.00023094,0,0,0,av,,,,,,,,
saim,0.00023094,0,0,0,mo,,,,,,,,
tees,0.00023094,0,0,0,rt,,,,,,,,
teeos,0.00023094,0,0,0,rd,,,,,,,,
tshaim,0.00023094,0,0,0,co,,,,,,,,
tsher,0.00023094,0,0,0,ch,,,,,,,,
yched,0.00023094,0,0,0,ia,,,,,,,,
tdair,0.00023094,0,0,0,ro,,,,,,,,
tches,0.00023094,0,0,0,rl,,,,,,,,
ychdar,0.00023094,0,0,0,ie,,,,,,,,
tchedair,0.00023094,0,0,0,rl,,,,,,,,
solkaiin,0.00023094,0,0,0,oa,,,,,,,,
tchedaiin,0.00023094,0,0,0,rt,,,,,,,,
ytas,0.00023094,0,0,0,ap,,,,,,,,
ysheedy,0.00023094,0,0,0,rr,,,,,,,,
yer,0.00023094,0,0,0,ch,,,,,,,,
ykeeos,0.00023094,0,0,0,id,,,,,,,,
ykedol,0.00023094,0,0,0,il,,,,,,,,
ypched,0.00023094,0,0,0,la,,,,,,,,
yeer,0.00023094,0,0,0,ch,,,,,,,,
ypchdal,0.00023094,0,0,0,la,,,,,,,,
ypchdair,0.00023094,0,0,0,lo,,,,,,,,
ypchar,0.00023094,0,0,0,ls,,,,,,,,
qoeeey,0.000173205,0,0,0.000172378,ec,,,,,,,,
cthol,0.000173205,0,0,0.000114919,le,,,,,,,,
keol,0.000173205,0,0,0.000114919,ia,,,,,,,,
lsal,0.000173205,0,0,0.000114919,an,,,,,,,,
ockhedy,0.000173205,0,0,0.000114919,le,,,,,,,,
okedal,0.000173205,0,0,0.000114919,es,,,,,,,,
shedor,0.000173205,0,0,0.000114919,av,,,,,,,,
chedol,0.000173205,0,0,5.74594E-05,el,,,,,,,,
cphdy,0.000173205,0,0,5.74594E-05,gi,,,,,,,,
kshedy,0.000173205,0,0,5.74594E-05,se,,,,,,,,
ltar,0.000173205,0,0,5.74594E-05,os,,,,,,,,
lkeos,0.000173205,0,0,5.74594E-05,so,,,,,,,,
okg,0.000173205,0,0,5.74594E-05,eg,,,,,,,,
oiindy,0.000173205,0,0,5.74594E-05,hi,,,,,,,,
rody,0.000173205,0,0,5.74594E-05,om,,,,,,,,
ytedor,0.000173205,0,0,5.74594E-05,av,,,,,,,,
areos,0.000173205,0,0.000230851,0,to,,,,,,,,
olkchey,0.000173205,0,0.000173138,0,f,,,,,,,,
res,0.000173205,0,0.000173138,0,ol,,,,,,,,
qotchdar,0.000173205,0,0.000115426,0,he,,,,,,,,
shedaiin,0.000173205,0,0.000115426,0,at,,,,,,,,
odyeesy,0.000173205,0,5.77128E-05,0,ol,,,,,,,,
oiinedy,0.000173205,0,5.77128E-05,0,he,,,,,,,,
okeeedy,0.000173205,0,5.77128E-05,0,z,,,,,,,,
oteeey,0.000173205,0,5.77128E-05,0,uc,,,,,,,,
pchor,0.000173205,0,5.77128E-05,0,to,,,,,,,,
teos,0.000173205,0,5.77128E-05,0,ro,,,,,,,,
chd,0.000119811,0,2.3953E-05,4.76956E-05,en,,,,,,,,
daryeeol,0.00011547,0,0,0.000172378,qu,,,,,,,,
chaiin,0.00011547,0,0,0.000114919,ea,,,,,,,,
kedor,0.00011547,0,0,0.000114919,iv,,,,,,,,
oleod,0.00011547,0,0,0.000114919,en,,,,,,,,
par,0.00011547,0,0,0.000114919,us,,,,,,,,
sairedy,0.00011547,0,0,0.000114919,de,,,,,,,,
ykr,0.00011547,0,0,0.000114919,ic,,,,,,,,
ytear,0.00011547,0,0,0.000114919,ae,,,,,,,,
ykes,0.00011547,0,0,0.000114919,il,,,,,,,,
cheeeody,0.00011547,0,0,5.74594E-05,ed,,,,,,,,
chckhedar,0.00011547,0,0,5.74594E-05,ap,,,,,,,,
dcheody,0.00011547,0,0,5.74594E-05,pi,,,,,,,,
kedam,0.00011547,0,0,5.74594E-05,io,,,,,,,,
kdaly,0.00011547,0,0,5.74594E-05,il,,,,,,,,
kchary,0.00011547,0,0,5.74594E-05,nt,,,,,,,,
oksheeey,0.00011547,0,0,5.74594E-05,oc,,,,,,,,
ofeeol,0.00011547,0,0,5.74594E-05,qu,,,,,,,,
osor,0.00011547,0,0,5.74594E-05,no,,,,,,,,
opcheols,0.00011547,0,0,5.74594E-05,ng,,,,,,,,
oryeody,0.00011547,0,0,5.74594E-05,hi,,,,,,,,
pcheor,0.00011547,0,0,5.74594E-05,ti,,,,,,,,
qofchedam,0.00011547,0,0,5.74594E-05,co,,,,,,,,
qoeesy,0.00011547,0,0,5.74594E-05,el,,,,,,,,
qair,0.00011547,0,0,5.74594E-05,ma,,,,,,,,
shcthair,0.00011547,0,0,5.74594E-05,ma,,,,,,,,
shan,0.00011547,0,0,5.74594E-05,as,,,,,,,,
salesy,0.00011547,0,0,5.74594E-05,ic,,,,,,,,
tchal,0.00011547,0,0,5.74594E-05,rn,,,,,,,,
ytdaiin,0.00011547,0,0,5.74594E-05,ar,,,,,,,,
ycheol,0.00011547,0,0,5.74594E-05,ia,,,,,,,,
dshedy,0.00011547,0,0.000115426,0,ee,,,,,,,,
ke,0.00011547,0,0.000115426,0,ip,,,,,,,,
okedaiin,0.00011547,0,0.000115426,0,et,,,,,,,,
olyed,0.00011547,0,0.000115426,0,na,,,,,,,,
olshedar,0.00011547,0,0.000115426,0,ip,,,,,,,,
olyor,0.00011547,0,0.000115426,0,no,,,,,,,,
pchaim,0.00011547,0,0.000115426,0,to,,,,,,,,
pchaly,0.00011547,0,0.000115426,0,ta,,,,,,,,
soreol,0.00011547,0,0.000115426,0,ta,,,,,,,,
ytcham,0.00011547,0,0.000115426,0,st,,,,,,,,
cheam,0.00011547,0,5.77128E-05,0,ef,,,,,,,,
chctheor,0.00011547,0,5.77128E-05,0,si,,,,,,,,
aiiineody,0.00011547,0,5.77128E-05,0,mi,,,,,,,,
alom,0.00011547,0,5.77128E-05,0,at,,,,,,,,
dshedal,0.00011547,0,5.77128E-05,0,es,,,,,,,,
key,0.00011547,0,5.77128E-05,0,ie,,,,,,,,
ltr,0.00011547,0,5.77128E-05,0,oc,,,,,,,,
lkair,0.00011547,0,5.77128E-05,0,sa,,,,,,,,
okcheeody,0.00011547,0,5.77128E-05,0,nd,,,,,,,,
ocher,0.00011547,0,5.77128E-05,0,ch,,,,,,,,
odaim,0.00011547,0,5.77128E-05,0,to,,,,,,,,
okshar,0.00011547,0,5.77128E-05,0,os,,,,,,,,
olshedy,0.00011547,0,5.77128E-05,0,ie,,,,,,,,
olchdol,0.00011547,0,5.77128E-05,0,ad,,,,,,,,
olyedar,0.00011547,0,5.77128E-05,0,np,,,,,,,,
opcheeeody,0.00011547,0,5.77128E-05,0,nd,,,,,,,,
qockhain,0.00011547,0,5.77128E-05,0,ve,,,,,,,,
qockhdar,0.00011547,0,5.77128E-05,0,ve,,,,,,,,
rain,0.00011547,0,5.77128E-05,0,oe,,,,,,,,
redor,0.00011547,0,5.77128E-05,0,ov,,,,,,,,
shcthdar,0.00011547,0,5.77128E-05,0,me,,,,,,,,
solchdy,0.00011547,0,5.77128E-05,0,gi,,,,,,,,
soledar,0.00011547,0,5.77128E-05,0,sp,,,,,,,,
tal,0.00011547,0,5.77128E-05,0,rn,,,,,,,,
ykeedy,0.00011547,0,5.77128E-05,0,ir,,,,,,,,
yeaiin,0.00011547,0,5.77128E-05,0,ch,,,,,,,,
chckheor,0.00011547,0,0,0,ai,,,,,,,,
chckheols,0.00011547,0,0,0,ag,,,,,,,,
chckheeor,0.00011547,0,0,0,ar,,,,,,,,
aredam,0.00011547,0,0,0,to,,,,,,,,
aiiinody,0.00011547,0,0,0,mm,,,,,,,,
chcpho,0.00011547,0,0,0,pi,,,,,,,,
arod,0.00011547,0,0,0,ti,,,,,,,,
chdaly,0.00011547,0,0,0,el,,,,,,,,
aiiinain,0.00011547,0,0,0,me,,,,,,,,
aiireeedy,0.00011547,0,0,0,no,,,,,,,,
aiirar,0.00011547,0,0,0,ns,,,,,,,,
araim,0.00011547,0,0,0,to,,,,,,,,
chcthody,0.00011547,0,0,0,sm,,,,,,,,
aiiineol,0.00011547,0,0,0,ma,,,,,,,,
alyo,0.00011547,0,0,0,hi,,,,,,,,
chcthod,0.00011547,0,0,0,si,,,,,,,,
alyear,0.00011547,0,0,0,he,,,,,,,,
chckheam,0.00011547,0,0,0,af,,,,,,,,
chckheain,0.00011547,0,0,0,an,,,,,,,,
alyaiin,0.00011547,0,0,0,ha,,,,,,,,
alsy,0.00011547,0,0,0,av,,,,,,,,
alaiir,0.00011547,0,0,0,ac,,,,,,,,
alsdy,0.00011547,0,0,0,av,,,,,,,,
chckhsdy,0.00011547,0,0,0,av,,,,,,,,
aryory,0.00011547,0,0,0,bb,,,,,,,,
