word,tfidf_balneological2,tfidf_herbal2,tfidf_herbal5,tfidf_recipes3,tfidf_starsx,tfidf_stars3
ocphey,0.0000891,0,0,0,0,0
losaiin,0,0,0,0,0,0.000076
ocpheody,0,0,0,0,0,0.000076
oeoar,0,0,0,0,0,0.000076
lkech,0.0000891,0,0,0,0,0
lory,0,0,0,0,0.001760523,0
ocphedy,0,0,0,0,0,0.000076
loror,0,0,0,0,0,0.000076
lkchy,0,0,0,0,0,0.000076
loroin,0.0000891,0,0,0,0,0
lkchor,0,0,0,0,0,0.000076
loral,0.0000891,0,0,0,0,0
oesal,0,0,0,0,0,0.000076
loraiin,0.0000891,0,0,0,0,0
ockhody,0,0.00033628,0,0,0,0
oforam,0,0,0.000838525,0,0,0
ofair,0,0.00033628,0,0,0,0
oeky,0,0,0,0,0,0.000076
ofor,0.0000891,0,0,0,0,0
lkarshar,0,0,0,0,0,0.000076
ofshdy,0.0000891,0,0,0,0,0
ofchain,0,0,0,0,0,0.000076
lror,0,0,0,0,0,0.000076
lkamo,0.0000891,0,0,0,0,0
lram,0.0000891,0,0,0,0,0
lkalol,0.0000891,0,0,0,0,0
lraly,0,0,0,0,0,0.000076
oeeos,0,0,0,0,0,0.000076
lrain,0,0,0,0,0,0.000076
lkaim,0,0,0,0,0,0.000076
lraiin,0,0,0,0,0,0.000076
ofaral,0,0,0,0,0,0.000076
ofseod,0,0.00033628,0,0,0,0
lk,0,0.00033628,0,0,0,0
lpchey,0,0,0,0,0,0.000076
lgl,0.0000891,0,0,0,0,0
lpcheo,0,0,0,0,0,0.000076
oeeolchy,0,0,0,0,0,0.000076
lpchees,0,0,0.000838525,0,0,0
lsan,0.0000891,0,0,0,0,0
okeeodar,0,0,0,0,0,0.000076
okcheeo,0,0,0,0,0,0.000076
olkeedal,0.0000891,0,0,0,0,0
olchesy,0.0000891,0,0,0,0,0
olsar,0,0,0,0,0,0.000076
olcheos,0.0000891,0,0,0,0,0
oleey,0.0000891,0,0,0,0,0
olcheor,0,0,0,0,0,0.000076
olkshed,0.0000891,0,0,0,0,0
olshy,0,0,0,0,0,0.000076
okasor,0,0.00033628,0,0,0,0
olcheody,0,0,0,0,0,0.000076
olfar,0.0000891,0,0,0,0,0
olraiin,0,0.00033628,0,0,0,0
okeeeody,0,0,0,0,0,0.000076
olcheky,0,0.00033628,0,0,0,0
okeechy,0,0,0,0,0,0.000076
olchef,0,0.00033628,0,0,0,0
olkeed,0.0000891,0,0,0,0,0
olpchdy,0.0000891,0,0,0,0,0
oleedar,0,0,0,0,0,0.000076
olchees,0,0,0,0,0,0.000076
okchdldlo,0.0000891,0,0,0,0,0
olcheeo,0,0,0,0,0,0.000076
olkeoy,0,0,0,0,0,0.000076
olcheeey,0,0,0,0,0,0.000076
okalched,0,0,0,0,0,0.000076
olcheees,0,0,0,0,0,0.000076
okeeolkcheey,0,0,0,0,0,0.000076
oltam,0.0000891,0,0,0,0,0
olldy,0,0,0,0,0,0.000076
olcheedar,0,0,0,0,0,0.000076
okeedey,0,0,0,0,0,0.000076
olcheear,0,0,0,0,0,0.000076
oleeol,0,0,0.000838525,0,0,0
olchedyo,0,0,0,0,0.001760523,0
okeeal,0.0000891,0,0,0,0,0
olpair,0,0,0,0,0,0.000076
olkeedain,0,0,0,0,0,0.000076
olchedr,0.0000891,0,0,0,0,0
okechol,0,0,0,0,0,0.000076
olchedaiin,0,0,0,0,0,0.000076
olkory,0.0000891,0,0,0,0,0
olkalol,0,0,0,0,0,0.000076
olko,0.0000891,0,0,0,0,0
olcheckhy,0.0000891,0,0,0,0,0
okchedaiin,0,0,0,0,0,0.000076
olkchs,0.0000891,0,0,0,0,0
olkeshey,0.0000891,0,0,0,0,0
olchdar,0.0000891,0,0,0,0,0
okardy,0,0.00033628,0,0,0,0
olkais,0,0.00033628,0,0,0,0
olshalsy,0.0000891,0,0,0,0,0
olqo,0.0000891,0,0,0,0,0
okaldain,0,0,0,0,0,0.000076
olchckhy,0,0.00033628,0,0,0,0
olpoikhy,0.0000891,0,0,0,0,0
olchar,0,0,0,0,0,0.000076
okeeom,0,0,0,0,0,0.000076
olcham,0,0,0,0,0,0.000076
okeeokain,0,0,0,0,0,0.000076
olchal,0,0,0,0,0,0.000076
olfaiin,0,0,0,0,0,0.000076
olchain,0,0,0,0,0,0.000076
okeees,0,0,0,0,0,0.000076
olotchedy,0.0000891,0,0,0,0,0
oleoeder,0.0000891,0,0,0,0,0
olan,0,0,0,0,0,0.000076
okeedchsy,0,0.00033628,0,0,0,0
olpshy,0.0000891,0,0,0,0,0
olkeeed,0,0,0,0,0,0.000076
olaly,0,0,0,0,0,0.000076
okeedaiin,0,0,0,0,0,0.000076
olalor,0.0000891,0,0,0,0,0
olsaly,0.0000891,0,0,0,0,0
olorol,0.0000891,0,0,0,0,0
okedyd,0,0.00033628,0,0,0,0
olair,0.0000891,0,0,0,0,0
okedes,0.0000891,0,0,0,0,0
olainy,0,0,0,0,0,0.000076
okedalor,0.0000891,0,0,0,0,0
olord,0,0,0,0,0,0.000076
olsheed,0.0000891,0,0,0,0,0
olkaim,0,0,0,0,0,0.000076
okechey,0,0,0,0,0,0.000076
olaiiny,0.0000891,0,0,0,0,0
olkeechey,0,0,0,0,0,0.000076
oloraiin,0,0,0,0,0,0.000076
okdy,0,0,0,0,0,0.000076
olaiiin,0,0,0,0,0,0.000076
olkeeal,0,0,0,0,0,0.000076
olshty,0.0000891,0,0,0,0,0
okcheochy,0,0,0,0,0,0.000076
oltchedy,0,0.00033628,0,0,0,0
olkiir,0,0,0,0,0,0.000076
oltcheey,0,0,0,0,0,0.000076
olpchey,0.0000891,0,0,0,0,0
okydy,0,0,0,0,0,0.000076
okchdam,0,0,0,0,0,0.000076
okyd,0,0,0.000838525,0,0,0
okchar,0,0,0,0,0,0.000076
olkaiir,0,0,0,0,0,0.000076
olkeshar,0.0000891,0,0,0,0,0
ololdy,0,0.00033628,0,0,0,0
okaram,0,0,0,0,0,0.000076
ololdal,0.0000891,0,0,0,0,0
olkeor,0.0000891,0,0,0,0,0
oksheey,0,0,0,0,0,0.000076
olkardam,0,0.00033628,0,0,0,0
olkeees,0,0,0,0,0,0.000076
okalo,0.0000891,0,0,0,0,0
okshed,0,0,0,0,0,0.000076
okalcheg,0,0.00033628,0,0,0,0
okshdy,0,0,0,0,0,0.000076
olpcheey,0,0,0,0,0,0.000076
okshd,0.0000891,0,0,0,0,0
oloeeey,0,0,0,0,0,0.000076
okshchedy,0,0,0,0,0,0.000076
oloeeedy,0,0,0,0,0,0.000076
okraiin,0,0,0,0,0,0.000076
okeeoly,0,0,0,0,0,0.000076
okoy,0,0.00033628,0,0,0,0
oloeedy,0,0.00033628,0,0,0,0
okos,0,0.00033628,0,0,0,0
oloaiin,0,0.00033628,0,0,0,0
olpshedy,0,0,0,0,0,0.000076
okeeodair,0,0,0,0,0,0.000076
ololchey,0.0000891,0,0,0,0,0
okeeeykchy,0.0000891,0,0,0,0,0
okool,0,0,0,0,0,0.000076
okeeesey,0,0,0,0,0,0.000076
okooky,0.0000891,0,0,0,0,0
okeeeosaiin,0,0,0,0,0.001760523,0
olkady,0,0.00033628,0,0,0,0
okeeeo,0,0,0,0,0.001760523,0
okolshy,0.0000891,0,0,0,0,0
ollain,0,0,0,0,0,0.000076
okolo,0.0000891,0,0,0,0,0
okeeddl,0,0,0,0,0,0.000076
ololary,0.0000891,0,0,0,0,0
okeedaram,0,0,0,0,0,0.000076
okoldm,0,0,0.000838525,0,0,0
okeedam,0,0,0,0,0,0.000076
okolchy,0,0.00033628,0,0,0,0
okeedaky,0,0,0,0,0,0.000076
okolchey,0,0,0,0,0,0.000076
okeedaim,0,0,0,0,0,0.000076
olsho,0,0,0,0,0,0.000076
olkeeeary,0.0000891,0,0,0,0,0
okoiin,0,0,0,0,0,0.000076
okeearam,0,0,0,0,0,0.000076
okoey,0,0,0,0,0,0.000076
okeeam,0,0,0,0,0,0.000076
okoeey,0,0,0,0,0,0.000076
olk,0,0.00033628,0,0,0,0
okod,0,0,0,0,0,0.000076
okedody,0,0.00033628,0,0,0,0
okochey,0,0,0,0,0,0.000076
oleeed,0.0000891,0,0,0,0,0
oko,0,0,0,0,0,0.000076
okedals,0,0,0.000838525,0,0,0
oklor,0.0000891,0,0,0,0,0
olkshey,0.0000891,0,0,0,0,0
okirolcy,0,0,0,0,0,0.000076
olkeeol,0,0,0,0,0,0.000076
okilcheol,0,0,0,0,0,0.000076
olkshedy,0.0000891,0,0,0,0,0
olfy,0,0,0,0,0,0.000076
okechoked,0,0.00033628,0,0,0,0
okhar,0,0,0,0,0,0.000076
okecheey,0,0,0,0,0,0.000076
okeyty,0,0,0,0,0,0.000076
olkshdy,0.0000891,0,0,0,0,0
okeyr,0.0000891,0,0,0,0,0
okeam,0,0,0,0,0,0.000076
olokar,0.0000891,0,0,0,0,0
okeaiin,0,0,0,0,0,0.000076
okaiir,0,0,0,0,0,0.000076
olkeechdy,0,0,0,0,0.001760523,0
olkeeos,0,0,0,0,0,0.000076
okchoiiin,0,0,0,0,0,0.000076
okeshey,0.0000891,0,0,0,0,0
okchhy,0.0000891,0,0,0,0,0
okeshedy,0,0,0,0,0,0.000076
okcheody,0,0,0,0,0,0.000076
okalam,0,0,0,0,0,0.000076
olkl,0.0000891,0,0,0,0,0
okalain,0,0,0,0,0,0.000076
okcheefy,0,0,0,0,0,0.000076
olsheedy,0,0,0,0,0,0.000076
oleed,0,0,0,0,0,0.000076
okairy,0,0,0,0,0,0.000076
okchechy,0,0,0,0,0,0.000076
okairo,0,0,0,0,0,0.000076
okchdpchy,0,0,0,0,0,0.000076
olkeeshy,0,0,0,0,0,0.000076
olkee,0.0000891,0,0,0,0,0
olfor,0.0000891,0,0,0,0,0
oldor,0,0.00033628,0,0,0,0
okaildy,0,0,0,0,0,0.000076
okcharaiin,0,0,0,0,0,0.000076
olked,0.0000891,0,0,0,0,0
olkeeodal,0,0,0,0,0,0.000076
okeolan,0,0,0,0,0,0.000076
olsaiin,0.0000891,0,0,0,0,0
oltchdy,0,0,0,0,0,0.000076
oldal,0,0,0,0,0,0.000076
okeokain,0,0,0,0,0,0.000076
okarchy,0.0000891,0,0,0,0,0
olohy,0.0000891,0,0,0,0,0
okaraly,0.0000891,0,0,0,0,0
okeodof,0,0,0.000838525,0,0,0
okeodain,0,0,0,0,0,0.000076
okaos,0.0000891,0,0,0,0,0
okeockhey,0.0000891,0,0,0,0,0
olshees,0.0000891,0,0,0,0,0
okeoam,0,0,0.000838525,0,0,0
okalshdy,0,0.00033628,0,0,0,0
olkchokeedy,0,0,0,0,0,0.000076
olcsedy,0.0000891,0,0,0,0,0
okehdy,0,0.00033628,0,0,0,0
olkeeyr,0.0000891,0,0,0,0,0
okeeyteedy,0,0,0,0,0,0.000076
olpchesd,0,0,0,0,0,0.000076
okeeylchedy,0,0,0,0,0,0.000076
olcho,0,0,0,0,0,0.000076
oloeorain,0.0000891,0,0,0,0,0
okalchdy,0,0,0,0,0,0.000076
okeesodar,0,0,0,0,0,0.000076
okes,0,0.00033628,0,0,0,0
okalaiin,0,0,0,0,0,0.000076
okeoteey,0,0,0,0,0,0.000076
okais,0.0000891,0,0,0,0,0
okeos,0,0.00033628,0,0,0,0
okairody,0,0,0,0,0,0.000076
okeorl,0,0,0,0,0,0.000076
okairady,0.0000891,0,0,0,0,0
oloin,0.0000891,0,0,0,0,0
okainy,0.0000891,0,0,0,0,0
okeom,0,0,0,0,0,0.000076
okaim,0,0,0,0,0,0.000076
okeolshey,0,0,0,0,0,0.000076
okail,0.0000891,0,0,0,0,0
okeolor,0.0000891,0,0,0,0,0
okeolkey,0,0,0,0,0,0.000076
okeshos,0,0,0,0,0,0.000076
okaiifchody,0,0.00033628,0,0,0,0
okylor,0.0000891,0,0,0,0,0
okylky,0.0000891,0,0,0,0,0
oteoly,0,0,0.000838525,0,0,0
oqokeol,0.0000891,0,0,0,0,0
otokeedy,0,0,0,0,0,0.000076
otolkshy,0.0000891,0,0,0,0,0
otcheos,0,0,0,0,0,0.000076
oteys,0,0,0,0,0,0.000076
otcheody,0,0,0,0,0,0.000076
opshed,0.0000891,0,0,0,0,0
otcheodaiin,0,0,0,0,0,0.000076
opcheo,0,0,0,0,0,0.000076
otcheochy,0,0,0,0,0,0.000076
opalke,0,0.00033628,0,0,0,0
otcheo,0,0,0.000838525,0,0,0
oltshedy,0.0000891,0,0,0,0,0
oteeeos,0,0,0,0,0,0.000076
otechys,0.0000891,0,0,0,0,0
otcheeo,0,0,0,0,0,0.000076
oqaiin,0,0,0,0,0,0.000076
otcheedy,0,0,0,0,0,0.000076
opoiin,0.0000891,0,0,0,0,0
otcheedaiin,0,0,0,0,0,0.000076
oteoldy,0.0000891,0,0,0,0,0
otcheed,0,0,0,0,0,0.000076
opcheed,0,0,0,0,0,0.000076
otodchy,0,0,0,0,0,0.000076
opch,0,0,0.000838525,0,0,0
otchedey,0,0,0,0,0,0.000076
otoldyl,0.0000891,0,0,0,0,0
otchedar,0,0,0,0,0.001760523,0
oolals,0,0,0,0,0,0.000076
otchedair,0,0,0,0,0,0.000076
orchcthdy,0,0,0,0,0,0.000076
otchedain,0,0,0,0,0,0.000076
oteshy,0,0,0,0,0,0.000076
otchechy,0,0,0,0,0,0.000076
oqotoiiin,0,0,0,0,0,0.000076
otodar,0.0000891,0,0,0,0,0
oqoeeosain,0,0,0,0,0,0.000076
otchdo,0.0000891,0,0,0,0,0
opshey,0.0000891,0,0,0,0,0
otchdain,0,0,0.000838525,0,0,0
opomdy,0,0,0,0,0,0.000076
otchd,0,0,0,0,0,0.000076
opdairody,0,0,0,0,0,0.000076
oteesal,0,0,0,0,0,0.000076
otdy,0.0000891,0,0,0,0,0
otcham,0,0,0,0,0,0.000076
otdady,0,0,0,0,0,0.000076
otasodlory,0.0000891,0,0,0,0,0
opchees,0,0,0,0,0,0.000076
oteeedchey,0,0,0,0,0.001760523,0
otchs,0.0000891,0,0,0,0,0
otaryly,0,0,0,0,0,0.000076
opchar,0,0,0,0,0,0.000076
otokcho,0,0,0,0,0,0.000076
otchol,0.0000891,0,0,0,0,0
otarody,0,0,0,0,0,0.000076
opaldy,0,0,0.000838525,0,0,0
otariin,0.0000891,0,0,0,0,0
opain,0,0,0,0,0,0.000076
opaichy,0,0,0,0,0,0.000076
otardam,0,0.00033628,0,0,0,0
otcho,0.0000891,0,0,0,0,0
otarcho,0,0.00033628,0,0,0,0
orchedal,0.0000891,0,0,0,0,0
otaray,0,0,0,0,0,0.000076
orarorchy,0.0000891,0,0,0,0,0
otaras,0,0,0,0,0,0.000076
otolor,0.0000891,0,0,0,0,0
oteedchey,0,0,0,0,0,0.000076
oted,0.0000891,0,0,0,0,0
oteochey,0,0,0.000838525,0,0,0
orai,0,0.00033628,0,0,0,0
otechshy,0,0,0,0,0,0.000076
otarain,0,0,0,0,0,0.000076
otecheedy,0,0,0,0,0,0.000076
otaraiin,0,0,0,0,0,0.000076
oqo,0.0000891,0,0,0,0,0
otork,0.0000891,0,0,0,0,0
opsholal,0,0,0,0,0,0.000076
oteer,0.0000891,0,0,0,0,0
otoiis,0,0,0,0,0,0.000076
otodal,0,0,0,0,0,0.000076
otechd,0.0000891,0,0,0,0,0
oteeosy,0,0,0,0,0,0.000076
opoloiin,0,0,0,0,0,0.000076
otalsy,0,0,0,0,0,0.000076
opheey,0,0,0,0,0,0.000076
otokal,0,0,0,0,0,0.000076
otoiin,0,0,0,0,0,0.000076
otalshdy,0.0000891,0,0,0,0,0
oteain,0,0,0,0,0,0.000076
otalr,0,0,0,0,0,0.000076
opchody,0,0,0,0,0,0.000076
oteechy,0,0,0,0,0,0.000076
otdal,0.0000891,0,0,0,0,0
otalom,0.0000891,0,0,0,0,0
opcheodair,0,0,0,0,0,0.000076
otalod,0,0,0,0,0,0.000076
opchekaiin,0,0.00033628,0,0,0,0
otalky,0.0000891,0,0,0,0,0
opcheeky,0.0000891,0,0,0,0,0
otalkchy,0,0,0,0,0,0.000076
opcheddl,0,0,0,0,0,0.000076
otalkain,0,0,0,0,0,0.000076
opchear,0,0,0,0,0,0.000076
oteod,0,0.00033628,0,0,0,0
opchdal,0,0,0,0,0,0.000076
otaldiin,0,0.00033628,0,0,0,0
opchal,0,0,0,0,0,0.000076
otaldal,0,0,0,0,0,0.000076
otchor,0,0,0,0,0,0.000076
otalar,0,0,0,0,0,0.000076
opalshedy,0.0000891,0,0,0,0,0
otalam,0.0000891,0,0,0,0,0
opalkam,0,0,0,0,0,0.000076
otalair,0,0,0,0,0,0.000076
opalam,0,0,0,0,0,0.000076
opairam,0,0,0,0,0,0.000076
opailo,0,0,0,0,0,0.000076
oteeal,0,0,0,0,0,0.000076
oteodo,0,0,0,0,0,0.000076
otaky,0,0.00033628,0,0,0,0
op,0,0,0,0,0,0.000076
otakeol,0,0,0,0,0,0.000076
ooeeor,0,0,0,0,0,0.000076
otedyo,0,0.00033628,0,0,0,0
oltshsey,0.0000891,0,0,0,0,0
otedyl,0.0000891,0,0,0,0,0
otodeeeo,0.0000891,0,0,0,0,0
otairar,0,0,0,0,0,0.000076
oteeodl,0,0,0,0,0,0.000076
otlol,0.0000891,0,0,0,0,0
oraryteop,0,0,0,0,0,0.000076
otainos,0,0,0,0,0,0.000076
oraro,0,0,0,0,0.001760523,0
otleey,0,0,0,0,0,0.000076
oranol,0,0,0,0,0.001760523,0
otaim,0,0,0,0,0,0.000076
oraly,0,0.00033628,0,0,0,0
otaily,0,0,0,0,0,0.000076
orairody,0.0000891,0,0,0,0,0
otail,0,0,0,0,0,0.000076
oteoy,0,0,0,0,0,0.000076
otaiir,0,0,0,0,0,0.000076
oteeodam,0.0000891,0,0,0,0,0
oltchey,0.0000891,0,0,0,0,0
oteorom,0,0.00033628,0,0,0,0
olteedam,0,0.00033628,0,0,0,0
oqotaiin,0,0,0,0,0,0.000076
oltchy,0,0.00033628,0,0,0,0
oqoky,0.0000891,0,0,0,0,0
otaiiin,0.0000891,0,0,0,0,0
oqokeey,0,0,0,0,0,0.000076
otadar,0.0000891,0,0,0,0,0
oqofchedy,0.0000891,0,0,0,0,0
ota,0,0,0,0,0,0.000076
oqockhy,0,0,0,0,0,0.000076
otlchdain,0,0,0,0,0,0.000076
oqekain,0.0000891,0,0,0,0,0
osy,0.0000891,0,0,0,0,0
otechedy,0,0,0,0,0,0.000076
oshyteed,0.0000891,0,0,0,0,0
oshsodaiin,0,0,0,0,0,0.000076
opshes,0,0,0.000838525,0,0,0
oshox,0,0,0,0,0,0.000076
opshedal,0.0000891,0,0,0,0,0
otlaiin,0,0,0,0,0.001760523,0
opshdy,0.0000891,0,0,0,0,0
oshepols,0.0000891,0,0,0,0,0
otolol,0,0.00033628,0,0,0,0
osheol,0,0,0,0,0,0.000076
otech,0,0,0,0,0,0.000076
osheey,0.0000891,0,0,0,0,0
oteeodail,0.0000891,0,0,0,0,0
osheeo,0,0,0,0,0,0.000076
opoees,0.0000891,0,0,0,0,0
osheeky,0,0,0,0,0,0.000076
opdarshdy,0,0.00033628,0,0,0,0
osheedy,0.0000891,0,0,0,0,0
opdaildo,0,0,0,0,0,0.000076
otorsheey,0,0,0,0,0,0.000076
opcsedy,0.0000891,0,0,0,0,0
oshdy,0,0.00033628,0,0,0,0
opchsey,0.0000891,0,0,0,0,0
oseeedar,0.0000891,0,0,0,0,0
otolches,0,0,0.000838525,0,0,0
otedos,0.0000891,0,0,0,0,0
opchol,0,0,0,0,0,0.000076
otedor,0.0000891,0,0,0,0,0
opcho,0.0000891,0,0,0,0,0
oltey,0,0.00033628,0,0,0,0
opchety,0,0,0.000838525,0,0,0
olteey,0.0000891,0,0,0,0,0
opchepy,0,0,0,0,0,0.000076
oteeolkeey,0,0,0,0,0,0.000076
opcheody,0,0,0,0,0,0.000076
otiir,0,0,0,0,0,0.000076
opcheocf,0,0,0,0,0,0.000076
orsheeen,0.0000891,0,0,0,0,0
opchekan,0,0,0,0,0,0.000076
orsheedy,0.0000891,0,0,0,0,0
otoloty,0.0000891,0,0,0,0,0
orsheckhy,0,0.00033628,0,0,0,0
opcheeo,0,0,0,0,0,0.000076
ors,0.0000891,0,0,0,0,0
otchsdy,0.0000891,0,0,0,0,0
orory,0.0000891,0,0,0,0,0
oteolair,0,0,0,0,0,0.000076
otedeey,0.0000891,0,0,0,0,0
opchedal,0,0,0,0,0,0.000076
otoin,0.0000891,0,0,0,0,0
otchotor,0.0000891,0,0,0,0,0
oteeolchor,0,0,0,0,0,0.000076
opchealol,0,0,0,0,0,0.000076
orolkain,0,0.00033628,0,0,0,0
opchdar,0,0,0,0,0,0.000076
orold,0,0,0,0,0,0.000076
opchdain,0,0,0,0,0.001760523,0
otiiin,0,0,0,0,0,0.000076
opchaly,0.0000891,0,0,0,0,0
orokeeeey,0.0000891,0,0,0,0,0
oroiry,0.0000891,0,0,0,0,0
opasy,0,0,0,0,0,0.000076
oroiir,0,0,0,0,0.001760523,0
oteoin,0,0,0,0,0,0.000076
otedalol,0.0000891,0,0,0,0,0
opaly,0.0000891,0,0,0,0,0
orodam,0,0,0,0,0,0.000076
opalor,0,0,0,0,0,0.000076
oteeykshy,0,0,0,0,0,0.000076
opalkar,0,0,0,0,0,0.000076
orlchey,0,0.00033628,0,0,0,0
otchody,0,0,0.000838525,0,0,0
orkchsd,0,0,0,0,0,0.000076
opalchdy,0,0,0,0,0,0.000076
orkchdy,0,0,0,0,0,0.000076
opalal,0,0,0,0,0,0.000076
orkar,0.0000891,0,0,0,0,0
opakam,0.0000891,0,0,0,0,0
oriim,0,0,0,0,0,0.000076
otchodar,0,0,0,0,0,0.000076
oreeey,0.0000891,0,0,0,0,0
opaim,0,0,0,0,0,0.000076
oreeem,0.0000891,0,0,0,0,0
opail,0,0,0,0,0,0.000076
ore,0,0,0,0,0,0.000076
opaiiral,0,0,0,0,0,0.000076
ordy,0,0.00033628,0,0,0,0
opaiim,0,0,0,0,0,0.000076
ordaiin,0,0.00033628,0,0,0,0
opa,0.0000891,0,0,0,0,0
orchsey,0,0,0,0,0,0.000076
oteeg,0,0,0,0,0,0.000076
otedair,0.0000891,0,0,0,0,0
ookam,0,0,0,0,0,0.000076
orcheos,0,0,0,0,0,0.000076
oteodl,0,0,0,0,0,0.000076
orcheory,0,0,0,0,0,0.000076
otcheypchedy,0,0,0,0,0,0.000076
orcheol,0,0,0,0,0,0.000076
oltshey,0.0000891,0,0,0,0,0
orcheo,0,0,0,0,0,0.000076
oltoiin,0.0000891,0,0,0,0,0
otolaiino,0.0000891,0,0,0,0,0
orchedar,0,0,0,0,0.001760523,0
otl,0,0,0,0,0,0.000076
olteeedy,0,0,0,0,0,0.000076
osaiiin,0,0,0,0,0,0.000076
oteodair,0,0,0,0,0,0.000076
otkchedy,0,0,0,0,0,0.000076
otory,0.0000891,0,0,0,0,0
otom,0,0,0,0,0,0.000076
otaiikam,0,0,0,0,0,0.000076
otaiilody,0,0,0,0,0,0.000076
palar,0,0,0,0,0,0.000076
qoeedeody,0,0,0,0,0,0.000076
pdalshor,0.0000891,0,0,0,0,0
qekor,0,0,0,0,0.001760523,0
pchecfhey,0.0000891,0,0,0,0,0
qekey,0.0000891,0,0,0,0,0
otsh,0,0,0.000838525,0,0,0
qoeol,0.0000891,0,0,0,0,0
pcholkchdy,0,0,0,0,0,0.000076
qekeeey,0,0,0,0,0,0.000076
pcheey,0,0,0,0,0,0.000076
qekedy,0.0000891,0,0,0,0,0
pchcfhdy,0.0000891,0,0,0,0,0
qekchy,0.0000891,0,0,0,0,0
oxor,0,0,0,0,0,0.000076
qoedeey,0,0,0,0,0,0.000076
poaral,0,0,0,0,0,0.000076
qekar,0,0,0.000838525,0,0,0
pchosos,0,0,0,0,0,0.000076
qekal,0,0,0,0,0,0.000076
pchodair,0,0,0,0,0,0.000076
qoeky,0,0,0,0,0,0.000076
pcheodchy,0,0,0.000838525,0,0,0
qef,0,0.00033628,0,0,0,0
pchedchdy,0,0,0,0,0,0.000076
qoekeeykeody,0,0,0,0,0,0.000076
pchdarody,0,0,0,0,0,0.000076
qeeoy,0,0,0,0,0,0.000076
parchdy,0,0,0.000838525,0,0,0
qeeor,0.0000891,0,0,0,0,0
qepchey,0,0,0,0,0.001760523,0
qodykey,0.0000891,0,0,0,0,0
otshsaiin,0,0,0,0,0,0.000076
qeeeear,0,0,0,0,0,0.000076
pochor,0.0000891,0,0,0,0,0
qofchal,0,0,0.000838525,0,0,0
pdsheody,0.0000891,0,0,0,0,0
qodos,0,0,0,0,0,0.000076
pchykar,0.0000891,0,0,0,0,0
qeedeey,0.0000891,0,0,0,0,0
pcholy,0,0,0,0,0,0.000076
qodor,0,0,0.000838525,0,0,0
pchof,0,0,0.000838525,0,0,0
qeear,0,0,0,0,0,0.000076
pcho,0,0.00033628,0,0,0,0
qeeal,0,0,0,0,0,0.000076
qochdaiin,0,0,0,0,0,0.000076
qedy,0.0000891,0,0,0,0,0
pcheodaiin,0,0,0,0,0,0.000076
qedaiin,0,0,0,0,0,0.000076
pcheed,0,0,0,0,0,0.000076
qear,0,0,0,0,0,0.000076
pchedairs,0,0,0,0,0,0.000076
qoekaiin,0,0,0.000838525,0,0,0
qey,0.0000891,0,0,0,0,0
qoek,0,0,0,0,0.001760523,0
pchdairor,0.0000891,0,0,0,0,0
qodched,0.0000891,0,0,0,0,0
qetchar,0,0,0,0,0,0.000076
qctheed,0.0000891,0,0,0,0,0
palshsar,0,0,0,0,0,0.000076
qcthdys,0.0000891,0,0,0,0,0
pairain,0,0,0,0,0,0.000076
qcphhy,0,0,0,0,0,0.000076
oyshey,0.0000891,0,0,0,0,0
qcphhedy,0,0,0,0,0,0.000076
otytam,0.0000891,0,0,0,0,0
qodary,0,0.00033628,0,0,0,0
otsheody,0,0,0,0,0,0.000076
qckhsy,0.0000891,0,0,0,0,0
qockheos,0,0,0,0,0.001760523,0
qckhhy,0,0,0,0,0,0.000076
qockheedy,0,0,0,0,0,0.000076
qofair,0,0.00033628,0,0,0,0
poalosy,0,0,0,0,0,0.000076
qckhear,0.0000891,0,0,0,0,0
pdol,0.0000891,0,0,0,0,0
qckham,0,0,0,0,0,0.000076
pdair,0,0.00033628,0,0,0,0
qchor,0,0,0,0,0,0.000076
pchsodar,0.0000891,0,0,0,0,0
qchedy,0.0000891,0,0,0,0,0
pchoraiin,0,0,0,0,0,0.000076
qchar,0,0,0,0,0,0.000076
qoesedy,0.0000891,0,0,0,0,0
qaloin,0.0000891,0,0,0,0,0
qocheol,0,0,0,0,0,0.000076
qakar,0,0.00033628,0,0,0,0
qocheo,0,0,0,0,0,0.000076
qairal,0,0,0,0,0,0.000076
pchodaiin,0,0,0,0,0,0.000076
qodan,0,0,0,0,0,0.000076
pchesfchy,0,0,0,0,0,0.000076
q,0.0000891,0,0,0,0,0
pcheoor,0,0,0,0,0,0.000076
pyoaly,0,0,0,0,0,0.000076
pcheoepchy,0,0.00033628,0,0,0,0
pykeor,0,0,0,0,0,0.000076
pcheodal,0,0,0,0,0,0.000076
pykedy,0.0000891,0,0,0,0,0
pcheockhy,0,0,0,0,0,0.000076
pychory,0,0,0,0,0,0.000076
qoeeda,0,0,0,0,0,0.000076
pychdar,0,0,0,0,0,0.000076
pchedey,0,0,0,0,0,0.000076
pychal,0,0,0,0,0,0.000076
qoeechdy,0,0,0,0,0,0.000076
pshorol,0.0000891,0,0,0,0,0
qoeear,0.0000891,0,0,0,0,0
qodam,0,0,0,0,0,0.000076
pcheam,0,0,0,0,0,0.000076
pshody,0.0000891,0,0,0,0,0
pchdlar,0,0,0,0,0,0.000076
pshodalos,0,0,0,0,0,0.000076
qetedy,0.0000891,0,0,0,0,0
pshodaiin,0,0,0,0,0,0.000076
qetchdy,0,0,0,0,0,0.000076
