text,wordlen_mean,wordlen_std,wordlen_skew,wordlen_unique_mean,wordlen_unique_std,wordlen_unique_skew,wordlen_autocorr,wordunique_mean,wordunique_std,wordunique_skew,wordchange_mean,wordchange_std,wordchange_skew,worddist_max,worddist_shape,wordbias_mean,wordbias_std,wordbias_skew,wordbias_lines_mean,wordbias_lines_std,wordbias_lines_skew,chardist_max,chardist_shape,ngramdist_max,ngramdist_shape,charbias_mean,charbias_std,charbias_skew,charbias_words_mean,charbias_words_std,charbias_words_skew,unique_words,repeated_words,tripled_words,unique_chars,repeated_chars,tripled_chars,unique_ngrams,entropy,compression,zipf,flipped_pairs
Enciphered - Agrippa_Book1_Sort_Alph,4.537892591,2.353956445,0.987156396,5.388946941,2.405831224,0.648866279,-0.097542269,1.267990859,0.90756611,3.281161042,1.059539135,0.740867683,2.536163121,16.44,2.356,1.54040794,0.701278927,-0.324267212,1.582812289,0.684651597,-0.398439788,0.128203396,0.039985501,118.38,4.333785012,0.529169123,0.229817637,3.932136132,1.305197263,0.331058587,1.387218158,117.24,0.000884867,0,24.18,0.098774629,0.009136934,407.91,1.694576967,0.459445364,2.836694189,0.032386522
Enciphered - Agrippa_Book1_spl,4.503552776,2.345786019,0.990698594,6.034222861,2.440234242,0.356328379,-0.081766875,0.86260328,0.893029973,4.056295339,1.091328221,0.947224935,2.765048886,20.48,3.582,1.233062822,0.695600818,0.371511021,1.274900117,0.680386634,0.34592622,0.53749572,0.081712214,493.79,118.5111905,0.232900281,0.032153608,4.034579991,0.464352052,0.034306981,3.300478991,81.9,0.019125292,0.001656652,2.15,0.358196104,0.119734143,14.15,1.353674528,0.254762045,2.651081696,0.119177809
Enciphered - Agrippa_Book1_Two_Vowels,4.538090336,2.35403644,1.011883417,5.389058777,2.425162645,0.660399921,-0.08629996,1.223545833,0.855152536,3.282035298,1.035927596,0.706060879,2.456892275,16.1,2.2948,1.541463634,0.695176057,-0.300264766,1.588213071,0.673037437,-0.386312216,0.278691596,0.045878452,258.21,4.543542269,0.438839543,0.249867975,3.382709728,0.734081452,0.247862477,2.107422133,117.73,0.001117268,0,21.09,0.030777813,6.60E-05,393.06,1.80695054,0.447171511,3.763759178,0.03539497
Enciphered - Agrippa_Book1_u_vowels,4.529362926,2.346510209,0.958109555,5.44257909,2.384655507,0.629313722,-0.095312842,1.133779913,0.822275311,3.488594833,1.055848731,0.745490402,2.512982497,15.86,2.4692,1.514019024,0.692277903,-0.213106047,1.546738444,0.686900243,-0.288693881,0.377619732,0.048616742,349.08,6.097145834,0.4278769,0.256578235,3.230159244,0.733028664,0.253978728,2.386061959,113.83,0.00293067,0,20.01,0.053938986,0.001294306,306.57,1.873715984,0.425239402,3.288494531,0.028925673
Enciphered - Agrippa_Book1_VC1,4.522948165,2.354352228,0.98304473,6.363839507,2.56818395,0.162266486,-0.076373313,0.831147325,1.02268037,3.97037339,1.060854725,0.982127518,2.741402735,27.19,4.6168,1.035787631,0.667529872,0.806012127,1.071760611,0.662517924,0.723221927,0.622019673,0.147880042,573.9,149.4736484,0.224331991,0.030967657,3.272479263,0.444703405,0.094709983,1.610064354,62.23,0.036447372,0.005556346,2.12,0.236391517,0.025540037,13.72,1.171885682,0.228082817,1.981434029,0.234289435
Enciphered - Agrippa_Book1_VC2,4.532040619,2.322519184,0.955394109,5.848431534,2.370340427,0.456580518,-0.090381199,0.903020893,0.836290466,4.027601211,1.096476793,0.908831286,2.870365186,19.99,3.2276,1.320555,0.720774975,0.165081915,1.357538882,0.709440972,0.124989192,0.391173268,0.110766758,361.23,57.5959754,0.244925266,0.035337366,2.478432327,0.505625444,0.083789912,0.616490177,92.54,0.014438992,0.00054487,3.09,0.133104805,0.015134755,36.85,1.584034289,0.292554212,2.635698629,0.094091817
Enciphered - Agrippa_Book1_wdb,5.309359325,3.317312039,1.498861326,6.404588926,3.552254389,1.255982083,-0.113321075,1.500488829,1.48800791,4.566943406,1.106063203,1.153124285,3.360155082,13.58,2.2812,1.608346231,0.688679435,-0.447951644,1.648474651,0.660770712,-0.503169544,0.10799836,0.03895031,116.25,3.65282445,0.477291935,0.213551636,3.770767839,0.802928485,0.232952453,0.62636426,124.61,0.00428469,0.000245342,24.55,0.012253098,7.00E-05,571.08,1.424607455,0.440161902,4.195629882,0.03119364
Enciphered - Albanian_2v6c,5.088664515,3.000399932,0.508791694,6.315250484,2.718602643,0.295076615,-0.209216982,1.181524415,1.070318001,3.726102315,1.433768997,1.4897349,2.547468403,19.4,2.5012,1.574275618,0.721291162,-0.432973677,1.627561283,0.702295584,-0.574169592,0.388629831,0.090467977,402.63,9.708532276,0.353295097,0.145986681,5.774017904,0.579051757,0.186918247,2.411348057,122.65,0.003393286,0.000148515,10.68,0.085038703,0.011519471,235.92,2.002408616,0.404591257,3.261244949,0.052360078
Enciphered - Albanian_addB,9.881741516,6.063335017,0.517760382,12.01925125,5.605426927,0.290995776,-0.200934759,1.223422626,1.332619705,3.479372144,1.402048058,1.543654856,2.359130339,14.48,2.214,1.693568534,0.641890319,-0.595032234,1.696026408,0.662712301,-0.661374073,0.480356388,0.035783209,957.45,15.46150434,0.412730139,0.22478674,3.071094847,0.517589767,0.27228384,1.795807891,128.88,0.00203518,0,27.29,0,0,326.55,1.695314901,0.354477597,3.322821627,0.036063059
Enciphered - Albanian_affix,5.217207685,2.918604067,0.624974982,5.965301243,2.80951016,0.491013804,-0.114182285,1.462299801,1.271312889,3.813275172,1.160723027,1.124437434,2.965775375,11.64,1.8044,1.737791444,0.630730923,-0.776685766,1.779878995,0.600132807,-0.882145289,0.101564779,0.036285561,107.86,3.092178545,0.501425643,0.211674646,3.61088535,0.763224988,0.294792519,0.972083003,139.63,0.000978611,4.83E-05,26.36,0.009692452,0.000179771,639.82,1.555514966,0.496164234,5.666515586,0.029625843
Enciphered - Albanian_Alf,6.368144937,3.155492138,0.475855761,7.440225707,2.933949739,0.267612526,-0.163823742,1.22673115,0.833575433,2.823659502,1.149101974,0.847008571,2.183328865,14.81,2.3072,1.639748154,0.676188581,-0.542506741,1.6875824,0.648064255,-0.657591444,0.089099517,0.033849744,115.01,3.81420141,0.529850474,0.206712124,3.722590265,0.947812135,0.325061398,0.870868637,127.11,0.002728855,0.000398756,28.43,0.008177575,8.89E-05,693.63,1.446769369,0.446622079,3.937040715,0.035944397
Enciphered - Albanian_Alfb,6.628121243,3.286202361,0.373395045,7.770521132,2.967885068,0.164108992,-0.179933157,1.202295596,0.836736667,3.057403893,1.183308051,0.914861059,2.2225837,14.82,2.1424,1.653917113,0.678227586,-0.562988015,1.68958605,0.665988419,-0.660330398,0.106826373,0.032640245,143.49,3.905946216,0.53469167,0.198140681,3.55035995,0.965237226,0.378358077,0.833175574,129.26,0.001526998,5.00E-05,29.22,0.007503905,5.06E-05,702.14,1.430813434,0.447226301,3.455874426,0.039241724
Enciphered - Albanian_bigraph1,6.512972624,3.905755038,0.483611113,7.884340415,3.603271935,0.288233382,-0.165388562,1.468483813,1.576259158,4.317319843,1.339538935,1.538421547,3.016900896,15.64,2.3368,1.647868132,0.677987258,-0.574386108,1.68301056,0.661099903,-0.70873113,0.149706369,0.056359366,198.1,5.452150114,0.408788701,0.15900533,5.660205575,0.585278087,0.185843115,2.115379075,129.61,0.00235928,0.000194175,17.26,0.051226837,0.000595967,527.6,1.874624252,0.438336702,3.974288709,0.04263976
Enciphered - Albanian_bigraph2,7.313363874,4.368173501,0.597251316,8.742838015,4.147750571,0.359015228,-0.164721204,1.388704732,1.514297123,4.625449093,1.202196743,1.267817998,3.08773761,14.87,2.1868,1.678645543,0.67915646,-0.652508391,1.713000437,0.66006957,-0.725126479,0.334534939,0.04544973,495.94,7.355182174,0.389611555,0.229455741,3.285225651,0.560539094,0.247746122,2.608272327,132.16,0.001187488,0,21.46,0.114444331,0.012073266,460.78,1.92401736,0.415516304,3.567955,0.038186014
Enciphered - Albanian_bigraph3,6.814651389,4.156082864,0.577565536,8.272327717,3.854947207,0.38819871,-0.178171123,1.309027147,1.445602473,4.638943779,1.409736973,1.752125459,3.113494786,16.32,2.2616,1.64681883,0.69209096,-0.577166324,1.678420141,0.676944951,-0.655458334,0.430585943,0.048039966,596.25,8.403600744,0.393076002,0.223552417,3.374648075,0.56558242,0.246105945,2.385770534,129.06,0.001822595,9.95E-05,20.29,0.153395137,0.027122676,380,1.926521172,0.40273252,4.019134109,0.039173064
Enciphered - Albanian_conflc,5.168398882,3.07061267,0.527976169,6.31989332,2.821702351,0.291982495,-0.210860347,1.328205533,1.276957929,3.89372723,1.334387131,1.368652587,2.579315869,22.63,2.56,1.588715257,0.729674404,-0.515177369,1.643971087,0.702233326,-0.622608569,0.307182749,0.050423001,323.14,5.378553198,0.420158671,0.227796717,3.722257812,0.626881491,0.256822728,1.411548302,124.62,0.00595322,0.000337939,19.13,0.029083073,0.002627808,404.44,1.885532883,0.44409585,3.747988479,0.073332502
Enciphered - Albanian_Crema,5.158872191,2.995627139,0.452298706,5.953294669,2.841335969,0.211636819,-0.210089285,1.618193255,1.506499225,3.410254951,1.185475816,1.156850881,2.585848366,12.41,1.7248,1.891875873,0.584654252,-1.373488267,1.911777519,0.561946513,-1.429518594,0.087556171,0.023209779,91.87,1.680049112,0.598388183,0.272025002,2.312643675,0.751019787,0.283739148,1.261742271,160.37,0.000585687,4.83E-05,40.36,0.009692487,0.000143194,955.85,1.587154148,0.627319393,5.412422024,0.018660169
Enciphered - Albanian_mCClass,5.125184824,2.980124938,0.479240719,6.215156862,2.718289368,0.240966483,-0.215889715,1.349983477,1.269668172,3.756607343,1.299237728,1.333485365,2.604259287,15.87,2.4204,1.606855531,0.691774162,-0.459321459,1.645145426,0.683056113,-0.565177179,0.214216221,0.071131088,223.41,6.153853812,0.377876766,0.142401325,5.297937652,0.606748729,0.160322208,1.351699579,125.45,0.003281839,4.93E-05,12.94,0.000447733,0,360.1,1.958304367,0.437434361,3.034602595,0.050522902
Enciphered - Albanian_mvCClass,4.946362907,2.874502534,0.532939343,6.105157126,2.62495881,0.320787488,-0.199112328,1.192938582,1.099034361,3.911240871,1.370526078,1.4061228,2.573698842,18.62,2.524,1.577877305,0.713327537,-0.421265287,1.614642294,0.702001284,-0.52073815,0.225257473,0.102229404,226.86,11.1684847,0.330889356,0.119814312,9.040596594,0.585994228,0.120453292,3.25392465,122.64,0.003144278,4.95E-05,9.07,0.000730147,0,200.57,1.968321002,0.399535036,3.916273357,0.049161838
Enciphered - Albanian_No_Voicing,5.193887887,2.997895947,0.488724763,6.233105231,2.771650123,0.271380434,-0.195486825,1.442745821,1.260823591,3.62105751,1.253141746,1.224499902,2.590479184,15.5,2.2812,1.64874168,0.68577717,-0.591550475,1.699476984,0.663157937,-0.743311418,0.118944706,0.042863768,125.79,3.519630236,0.466431345,0.212687376,4.105713246,0.668296791,0.261610255,1.613619891,130.78,0.002509585,5.00E-05,22.49,0.010150831,0.000272006,576.05,1.74135814,0.489368216,4.089672854,0.035890818
Enciphered - Albanian_No_Vowels,3.647383764,1.855441289,0.81072925,4.146888715,1.843696853,0.595493212,-0.065868424,1.330904426,0.93613623,3.151746004,1.051436565,0.733486769,2.642741982,14.48,2.118,1.639496704,0.671567948,-0.541956285,1.695445373,0.642873575,-0.670587562,0.13824732,0.044604509,96.01,3.14244276,0.513698718,0.25977595,3.078521755,0.838262344,0.251741752,1.72560276,120.85,0.004258322,0.00039779,21.18,0.032260893,0.00122807,378.21,1.659553893,0.509533262,4.14636105,0.041086315
Enciphered - Albanian_pCClass,4.679773198,2.741121057,0.588799351,5.755126425,2.527154896,0.335400138,-0.216495939,1.298976466,1.143699255,3.767038823,1.295879333,1.259598958,2.600553678,22.48,2.6232,1.589760966,0.729289021,-0.500872989,1.641840473,0.703018213,-0.608283183,0.251394346,0.063043992,239.8,5.271006848,0.401279646,0.198908413,4.475791733,0.660414478,0.229902331,1.436508308,125.54,0.003964964,9.66E-05,15.4,0.00125827,0,363.61,1.88289441,0.45019391,3.232941479,0.07074005
Enciphered - Albanian_Sort_Alph,5.122416781,3.023011607,0.520374145,6.19974042,2.795609207,0.291607588,-0.224494519,1.409630289,1.305405355,3.637206598,1.291906326,1.286414149,2.523306211,15.2,2.2664,1.649002952,0.690771392,-0.587540814,1.699109286,0.669594864,-0.692919279,0.110944075,0.036280179,115.87,3.936985527,0.567429673,0.226206243,3.470390608,1.364579189,0.255731098,1.3785332,130.6,0.002604614,0.000146371,26.47,0.116448531,0.010066462,515.38,1.766313574,0.495335508,3.255111107,0.040177947
Enciphered - Albanian_spl,5.105190399,2.982941923,0.495170393,6.62679195,2.663247077,0.194083424,-0.21880637,0.940963103,1.117170797,4.450798463,1.604858608,1.876262299,2.675292012,24.38,2.8732,1.440278008,0.74411065,-0.169002715,1.497344536,0.71784761,-0.247424048,0.512181882,0.243825695,532.34,78.41447087,0.266415216,0.071997017,11.78538544,0.453826488,0.083544385,6.5198298,107.33,0.009923824,0.001885108,3.57,0.309864701,0.114849188,32.36,1.499789156,0.283040732,3.477764497,0.105362141
Enciphered - Albanian_Two_Vowels,5.141102049,3.081725151,0.535305217,6.284086064,2.840893438,0.299245683,-0.212496005,1.405834538,1.244375438,3.589317031,1.296288609,1.286525682,2.503682891,14.85,2.3352,1.635943746,0.693412082,-0.538446373,1.683721351,0.67602931,-0.644095943,0.220351744,0.041116145,231.51,4.136828186,0.456943837,0.240255885,3.106350695,0.658889197,0.273821074,1.696384756,128.84,0.003829026,0.000344347,23.25,0.011818489,0.000100511,498.54,1.856899113,0.480610934,3.052650442,0.041375771
Enciphered - Albanian_u_vowels,5.147961448,3.031793965,0.514382224,6.285497751,2.766093436,0.316177687,-0.198520648,1.26707039,1.104200619,3.653668304,1.367039974,1.382725276,2.538455404,18.57,2.3996,1.621196954,0.710825417,-0.542634741,1.667981073,0.69007691,-0.675748135,0.342615027,0.042927216,359.64,5.277439565,0.447915614,0.251676631,3.110688674,0.658188236,0.267933156,1.971321497,127.9,0.001770546,9.81E-05,22.42,0.030012821,0.000400031,407.49,1.926310756,0.4591557,4.431055385,0.04632794
Enciphered - Albanian_VC1,5.098391816,3.022649479,0.550451235,6.966998795,2.750311675,0.098624258,-0.203866214,0.883056387,1.174607974,4.452692612,1.66390542,2.022956413,2.719762053,27.87,3.4932,1.259221198,0.739107164,0.219542127,1.316506563,0.725374494,0.154243676,0.586183665,0.243777428,608.39,103.1587417,0.262995691,0.071464661,11.37222886,0.458771747,0.080973394,6.159214179,87.5,0.020389542,0.003975894,3.57,0.184376169,0.036369187,24.69,1.267733311,0.254508305,2.787723069,0.184348928
Enciphered - Albanian_VC2,5.113853496,2.998309511,0.499959451,6.603294332,2.63034977,0.231829315,-0.217803737,0.953258184,1.017522838,4.682618088,1.635353664,1.862140512,2.696115258,26.38,2.86,1.476448273,0.761940719,-0.28226889,1.514169192,0.751614151,-0.354242956,0.388988478,0.188716621,405.66,39.9314766,0.282825321,0.081787805,10.7518866,0.506093673,0.12833587,2.405324961,112.89,0.009648405,0.000342216,4.62,0.127293835,0.01591631,62.62,1.674694891,0.318127118,3.324827656,0.102121666
Enciphered - Albanian_wdb,6.901638108,5.020365277,1.66551995,8.221390037,5.174833566,1.50475093,-0.033094893,1.583276182,1.554168647,4.572782108,1.091189204,1.060367978,3.197714956,12.84,2.0592,1.78348745,0.634119975,-0.947080989,1.810070408,0.618289036,-1.043752877,0.087614009,0.036329464,122.34,3.336269387,0.462720157,0.185404393,4.143558211,0.653372479,0.199490779,1.233058564,146.11,0.000742154,0,26.6,0.010430049,0.000126169,829.89,1.616823768,0.49033306,3.912894413,0.027191785
Enciphered - AlphabetOfTales_2v6c,4.034325229,2.176362629,0.998712565,4.916905232,2.220992165,0.750974861,-0.085482522,1.168314799,0.980398276,3.887879868,1.125524192,1.022995561,3.393628597,11.83,2.316,1.510994323,0.680706814,-0.164669546,1.567445053,0.646211236,-0.231509892,0.369634017,0.067428326,305.55,7.6397228,0.392765651,0.235893891,4.296319448,0.780870034,0.366536049,2.759396385,112.56,0.000636603,0,14.4,0.060900751,0.005761717,217.6,1.875832386,0.432451886,4.270726688,0.024925771
Enciphered - AlphabetOfTales_addB,7.651572327,4.301872608,0.947170539,9.170281037,4.392027984,0.755199567,-0.087606333,1.18649922,1.502547076,5.959859168,1.239131149,1.80587345,4.531025512,11.08,2.0644,1.590262782,0.653426813,-0.307693982,1.623459622,0.634535643,-0.352989432,0.478293921,0.032577823,740.17,12.8940998,0.448224161,0.266517888,3.224990019,0.670647959,0.406167945,1.598687976,118.98,0.000893591,0,30.08,0.002640511,0,290.99,1.633632657,0.376776724,5.255718251,0.013499313
Enciphered - AlphabetOfTales_affix,4.099134728,2.394405047,0.827439498,4.867096968,2.387287082,0.65013552,-0.174620321,1.52190112,1.374908032,3.293388176,1.147275456,1.065420521,2.678766231,10.09,1.6652,1.668059301,0.639067601,-0.511061612,1.704862846,0.615220168,-0.569933201,0.114359104,0.032223697,93.63,2.754328247,0.573652843,0.292794641,3.1960305,0.964995997,0.298699289,1.101588052,128.08,0.000883474,5.00E-05,29.54,0.023274134,0.000962716,504.1,1.423649949,0.519144345,6.032919545,0.011069157
Enciphered - AlphabetOfTales_Alf,5.189017381,2.177260624,0.761315411,5.921228465,2.208081182,0.652352972,-0.060253345,1.175594683,0.854051116,5.144797267,1.102097935,1.034779136,4.205074585,11.5,2.0716,1.579275093,0.652921182,-0.283033574,1.621084022,0.637077878,-0.358350545,0.095116358,0.03124187,100.64,3.632265176,0.553959782,0.258917367,3.893697235,1.179093487,0.390566628,0.909952572,118.79,0.000440757,4.90E-05,30.9,0.018033525,0.000696286,556.87,1.332271921,0.462721617,5.005290594,0.016177716
Enciphered - AlphabetOfTales_Alfb,5.589084169,2.284782234,0.720884169,6.320385998,2.305651365,0.688695707,-0.034987769,1.132839927,0.906274671,5.558241851,1.094836072,1.080517885,4.548219814,10.66,1.984,1.59688847,0.651213201,-0.32955967,1.644800694,0.624694938,-0.391809586,0.136358486,0.029979681,154.3,3.872428903,0.567921513,0.253023897,3.996525908,1.162149387,0.348704241,0.878217586,120.69,0.00029779,0,32.14,0.017057514,0.00063335,577.06,1.285587301,0.448592009,5.688457455,0.018888269
Enciphered - AlphabetOfTales_bigraph1,5.132964727,2.939037649,0.890105343,6.120484522,2.973225822,0.698393134,-0.102595281,1.39690555,1.195282898,3.867341961,1.150576833,1.114145446,3.320718157,11.78,2.018,1.59085638,0.655343883,-0.333599561,1.616844617,0.638778308,-0.361928821,0.148387253,0.048458564,155.61,5.019423523,0.446679031,0.223025164,5.01951972,0.765296222,0.321380127,2.898524225,120.09,0.000341491,4.85E-05,20.12,0.074042188,0.002811373,423.15,1.759769491,0.458567945,5.066456975,0.015469544
Enciphered - AlphabetOfTales_bigraph2,5.821503256,3.148674992,1.072756753,6.901554263,3.251413547,0.884004706,-0.103604196,1.219477626,1.186379388,5.32892732,1.16011408,1.335018412,4.384008516,11.69,2.0912,1.570771159,0.664200681,-0.283222567,1.623260341,0.635412218,-0.36570247,0.358165378,0.040883049,424.38,7.094351496,0.419656863,0.292469632,3.346716806,0.705011911,0.36762541,2.240517127,119.15,0.00044169,4.90E-05,23.92,0.12205394,0.013806315,365.54,1.818154478,0.425126882,4.54310215,0.014959813
Enciphered - AlphabetOfTales_bigraph3,5.417057928,3.018733563,1.030160997,6.421568133,3.090680815,0.89459859,-0.073206196,1.223077949,1.172990761,4.730870728,1.146501416,1.22267761,3.948826065,11.31,2.0456,1.58971997,0.658031406,-0.321153962,1.642279631,0.622783541,-0.387111567,0.422247151,0.041412342,467.07,7.304628427,0.43199277,0.287493133,3.160998588,0.724015951,0.370570931,2.280758313,120.55,0.000441948,4.90E-05,23.56,0.139022154,0.024756777,327.11,1.850254179,0.428126247,5.233606106,0.014153373
Enciphered - AlphabetOfTales_conflc,4.003336844,2.180540233,1.02012969,4.856317819,2.216461348,0.750366398,-0.08726899,1.293877908,1.035811311,3.654178993,1.110152289,0.945895626,3.235686632,11.68,2.2532,1.532239701,0.674492233,-0.203620274,1.588569807,0.639128564,-0.281697921,0.269840011,0.043811403,221.76,4.552109732,0.470087647,0.299626716,3.607989544,0.872562407,0.392423159,1.993468444,115.63,0.001516277,4.98E-05,22.18,0.047345376,0.002802751,336.53,1.769974432,0.479270957,5.248180831,0.019339106
