Row Labels,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,PC1,PC2,cluster
dydar,5.80579e-05,0.000754752,0.0,5.80579e-05,0.0,0.0,-1.895683309492143,0.10187179425863123,3
eey,0.0,0.000137441,3.05424e-05,1.52712e-05,3.05483e-05,1.52712e-05,-0.6564200876661934,0.2529210749085138,1
okar,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
odyal,7.63561e-05,3.05424e-05,4.58136e-05,0.0,4.58225e-05,3.05424e-05,0.12138537355422561,-0.513640763622878,1
oldol,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
san,4.58136e-05,3.05424e-05,6.10849e-05,7.63561e-05,0.0,1.52712e-05,0.5198630709062008,-0.1440399126795662,1
qodyal,0.000580579,5.80579e-05,0.0,0.000232231,0.0,0.0,6.669547033879843,-3.6596794061740914,4
otedy,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
qokedy,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
sy,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
yshy,4.58136e-05,7.63561e-05,0.0,3.05424e-05,4.58225e-05,3.05424e-05,0.15923185331379638,0.08060089781348624,1
ychedy,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
aldal,6.10849e-05,3.05424e-05,3.05424e-05,3.05424e-05,0.0,6.10849e-05,0.24865001558348457,-0.6445855439255184,1
amar,3.05424e-05,0.0,3.05424e-05,3.05424e-05,0.000106919,1.52712e-05,0.12072332122763758,0.6886580722106624,0
anom,0.0,0.0,0.0,0.000116116,0.000232276,0.000464463,-1.5657779686331663,1.1603253960957467,0
alor,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
chalar,1.52712e-05,3.05424e-05,6.10849e-05,7.63561e-05,0.0,3.05424e-05,0.1852720157186106,0.07440242852190125,1
cheedyar,5.80579e-05,0.0,0.0,0.000406405,0.000348414,0.0,3.0994883125445303,5.034473504242431,6
chtor,0.0,0.0,0.000169808,3.39617e-05,0.000237778,3.39617e-05,-1.1614079424209163,1.696980506222899,0
choly,0.000237732,6.79233e-05,0.0,0.000101885,0.0,6.79233e-05,2.3273709204948303,-1.683547473276034,2
ed,6.10849e-05,3.05424e-05,0.0,3.05424e-05,3.05483e-05,6.10849e-05,0.3557401063754917,-0.3044318381939795,1
ochom,0.0,4.58136e-05,4.58136e-05,6.10849e-05,3.05483e-05,3.05424e-05,-0.09802970999777526,0.4199231299124501,1
odyol,7.63561e-05,1.52712e-05,7.63561e-05,0.0,1.52742e-05,3.05424e-05,0.07268237071217654,-0.8593937743319445,1
osar,0.000271693,6.79233e-05,0.0,0.0,3.39682e-05,0.000101885,1.615584190983785,-2.4476423344338496,2
qokain,0.000271693,0.0,0.000101885,3.39617e-05,6.79364e-05,0.0,2.0067263972323097,-1.8806554734817413,2
so,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
ykain,0.000522521,0.0,5.80579e-05,0.0,0.0,0.000232231,3.2216226922880367,-5.557557726629649,4
ykedy,0.000169808,0.000135847,0.0,6.79233e-05,0.000101905,0.0,1.341777941859095,-0.16894928406594534,5
aiirol,1.52712e-05,1.52712e-05,4.58136e-05,9.16273e-05,0.0,3.05424e-05,0.4428792628470866,0.2037048991376483,5
archedy,0.000101885,0.000101885,0.0,0.000169808,6.79364e-05,0.0,1.7346139340738778,0.7689950406235981,5
ardain,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
aro,6.79233e-05,0.00020377,6.79233e-05,0.000101885,0.0,0.0,0.2819860706815679,-0.08027477899100184,1
chtam,0.0,0.0,5.80579e-05,0.0,0.000348414,0.000348347,-2.453314085414707,1.6691514972016956,0
chto,0.0,3.05424e-05,1.52712e-05,4.58136e-05,9.1645e-05,1.52712e-05,-0.035805750587531826,0.972322928240602,0
chtan,6.10849e-05,1.52712e-05,0.0,6.10849e-05,4.58225e-05,1.52712e-05,0.8327408138862632,0.16762736003141163,5
ckhchd,0.0,0.0,0.001104234,9.20195e-05,0.0,0.0,-5.045034178635563,-2.2176748386108933,3
dais,3.05424e-05,3.05424e-05,7.63561e-05,0.0,4.58225e-05,1.52712e-05,-0.36824023787975674,-0.1353438571438677,1
okor,4.58136e-05,4.58136e-05,4.58136e-05,0.0,4.58225e-05,1.52712e-05,-0.1335545294639216,-0.1878073102714195,1
okol,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
oldar,4.58136e-05,3.05424e-05,3.05424e-05,3.05424e-05,0.0,6.10849e-05,0.11586352708263188,-0.509915697439919,1
osham,0.0,0.0,0.000169808,0.000101885,6.79364e-05,0.000101885,-0.6430062958813936,0.43499246920577345,1
omom,6.10849e-05,6.10849e-05,0.0,1.52712e-05,3.05483e-05,3.05424e-05,0.25792906404858346,-0.28804035448176984,1
qokar,7.63561e-05,1.52712e-05,6.10849e-05,0.0,3.05483e-05,1.52712e-05,0.19524732039771792,-0.6384217647569427,1
otal,7.63561e-05,3.05424e-05,0.0,4.58136e-05,1.52742e-05,3.05424e-05,0.7722397888663045,-0.372484440958598,2
oydy,0.0,0.0,0.001951006,0.0,0.0,0.0,-10.206424035149258,-4.923612206085613,3
ydal,3.05424e-05,1.52712e-05,4.58136e-05,3.05424e-05,0.0,7.63561e-05,-0.10769788505934957,-0.4700444782987338,1
yshd,0.0,0.0,0.000101885,3.39617e-05,0.000203809,0.000101885,-1.052779240234543,1.3479121559206302,0
ytol,0.000271693,3.39617e-05,0.000101885,3.39617e-05,0.0,0.0,1.9951829486985408,-2.4543072990837533,4
aiis,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
charal,3.05424e-05,1.52712e-05,4.58136e-05,3.05424e-05,0.0,6.10849e-05,-0.038678067840264965,-0.4191488902275283,1
charor,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
ary,0.0,7.63561e-05,4.58136e-05,3.05424e-05,1.52742e-05,1.52712e-05,-0.35733886590265485,0.15704657079653372,1
chko,3.39617e-05,0.0,0.000101885,0.000101885,0.000169841,0.0,0.2917802299407175,1.5245813314149743,0
chtal,0.0,0.000101885,6.79233e-05,0.0,0.000135873,0.000101885,-1.4106009495569714,0.6695245756504414,1
chyar,0.0,0.000135847,0.0,0.000101885,0.000135873,3.39617e-05,-0.08256385295974689,1.7231895901401795,0
chpedy,3.39617e-05,0.0,0.000135847,0.000169808,6.79364e-05,0.0,0.8206267162011636,0.9898905290879811,5
dam,1.52712e-05,6.10849e-05,0.0,1.52712e-05,4.58225e-05,4.58136e-05,-0.23604711000507944,0.19684601416741082,1
kal,3.05424e-05,1.52712e-05,7.63561e-05,0.0,1.52742e-05,4.58136e-05,-0.3946951729762664,-0.5062815866448777,1
ochdy,0.0,0.0,0.000464463,0.0,5.80691e-05,0.000174174,-3.29333416935892,-1.2745848182773682,3
oeeol,6.10849e-05,0.0,1.52712e-05,6.10849e-05,3.05483e-05,1.52712e-05,0.837583468312839,-0.008048978354648066,5
okeed,3.05424e-05,0.0,1.52712e-05,4.58136e-05,1.52742e-05,7.63561e-05,0.2034537955925086,-0.1706649742744547,1
oedy,3.39617e-05,3.39617e-05,0.00020377,0.0,0.0,0.000135847,-1.485412524056539,-1.2809964060153367,3
oal,0.0,0.000135847,0.0,0.000169808,3.39682e-05,6.79233e-05,0.4710232203750289,1.1604936565601334,5
ockhol,6.10849e-05,0.0,3.05424e-05,3.05424e-05,4.58225e-05,1.52712e-05,0.492689427750903,-0.10777487458789108,1
odain,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
olo,0.000305655,0.0,0.0,3.39617e-05,3.39682e-05,3.39617e-05,2.742385319755126,-2.3308407223508256,4
olshol,3.05424e-05,1.52712e-05,0.0,9.16273e-05,3.05483e-05,1.52712e-05,0.8319183785332012,0.49838833156968454,5
qokol,0.00020377,0.0,6.79233e-05,0.000101885,3.39682e-05,0.0,2.1831334499701205,-1.0598966244080175,2
qotol,0.000406405,0.0,5.80579e-05,0.000232231,0.0,0.0,5.072363533145685,-2.290634067165658,4
qodar,6.10849e-05,3.05424e-05,4.58136e-05,3.05424e-05,0.0,1.52712e-05,0.37556633051063393,-0.5302015496992808,1
qokal,0.000169808,3.39617e-05,0.0,0.000135847,0.0,6.79233e-05,2.1314235951764955,-0.8821848436724089,2
shdain,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
shkar,0.0,0.0,0.000135847,0.000101885,0.000101905,6.79233e-05,-0.3704379341130532,0.9264153869262245,0
tan,6.10849e-05,0.0,3.05424e-05,1.52712e-05,4.58225e-05,3.05424e-05,0.30459408964840673,-0.25526863334832206,1
shalar,1.52712e-05,3.05424e-05,0.0,7.63561e-05,4.58225e-05,1.52712e-05,0.49507099554819056,0.6738323606372267,5
sheedy,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
shedy,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
ytar,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
yal,1.52712e-05,4.58136e-05,1.52712e-05,9.16273e-05,0.0,1.52712e-05,0.5554110319434592,0.34240480205674517,5
yor,0.0,0.000135847,0.0,3.39617e-05,0.000101905,0.000135847,-1.0135176936032828,0.6609282737277297,0
yeedy,5.80579e-05,0.0,0.000580579,5.80579e-05,0.0,0.0,-2.056870189279322,-1.6310552000151388,3
alchal,0.0,0.0,0.000135847,3.39617e-05,0.000101905,0.000101885,-1.0535560030316466,0.3835787257225645,1
aiiinal,5.80579e-05,0.000232231,0.0,0.0,0.000348414,0.0,-0.9573180131968618,2.5488989840531517,0
alo,0.000116116,0.0,0.0,0.000174174,0.0,0.000348347,0.8258570453638091,-1.1133073737258223,2
chdor,1.52712e-05,3.05424e-05,0.0,3.05424e-05,6.10966e-05,3.05424e-05,0.04222537971543491,0.4649149461852351,0
cham,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
cheyal,0.0,0.000644137,0.000368078,0.0,0.0,0.0,-4.361964605386884,-0.7171574026365889,3
chorar,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
ckhol,4.58136e-05,1.52712e-05,4.58136e-05,0.0,1.52742e-05,4.58136e-05,-0.10162185180830514,-0.5643440939307468,1
chs,0.0,6.79233e-05,0.000237732,0.0,3.39682e-05,3.39617e-05,-1.6874676356182985,-0.4216235565622566,3
choshol,1.52712e-05,4.58136e-05,0.0,4.58136e-05,4.58225e-05,1.52712e-05,0.1985315612901184,0.48623444086581535,0
kchar,6.79233e-05,0.0,0.000101885,0.0,0.000135873,6.79233e-05,-0.45518964136812384,0.06119268769259511,1
ko,1.52712e-05,3.05424e-05,3.05424e-05,6.10849e-05,3.05483e-05,0.0,0.3113267448675429,0.41974939052583565,5
ockhal,3.39617e-05,6.79233e-05,0.000101885,0.0,0.000169841,0.0,-0.7623536156282551,0.9050099561883967,0
oeeor,0.0,1.52712e-05,1.52712e-05,3.05424e-05,3.05483e-05,7.63561e-05,-0.26617903223584827,0.13944715670547791,1
kor,0.0,0.0,0.000169808,3.39617e-05,3.39682e-05,0.000135847,-1.2669731892255507,-0.40089698726266004,1
qoeey,0.0,3.39617e-05,0.0,0.000169808,6.79364e-05,0.000101885,0.6479234624455481,1.3030031235526898,5
oshom,6.10849e-05,0.0,1.52712e-05,3.05424e-05,1.52742e-05,4.58136e-05,0.4879904685930374,-0.4348104466649554,1
teedy,6.10849e-05,4.58136e-05,3.05424e-05,1.52712e-05,1.52742e-05,0.0,0.3206679724197308,-0.40022779393124125,1
yar,0.0,0.000290289,0.0,0.0,0.000232276,0.000116116,-2.0066738139029376,1.6932289048346703,0
ychdy,0.0,0.0,0.000237732,3.39617e-05,3.39682e-05,6.79233e-05,-1.3164514070072537,-0.34488850926108916,1
tor,3.05424e-05,3.05424e-05,7.63561e-05,0.0,1.52742e-05,1.52712e-05,-0.3150431512902235,-0.3988913563441496,1
ykar,6.10849e-05,0.0,1.52712e-05,1.52712e-05,4.58225e-05,3.05424e-05,0.3847376783391769,-0.21696553008269365,1
alain,1.52712e-05,3.05424e-05,3.05424e-05,3.05424e-05,4.58225e-05,0.0,0.04657629299637699,0.35832659755822105,1
aimor,0.0,0.000644137,0.0,0.000276059,0.0,0.0,-0.2777432568566398,1.9522676619361299,0
aran,0.000116116,0.0,0.000348347,0.0,0.0,0.000116116,-1.3107856082197893,-2.314793018700214,3
arararar,0.000174174,0.000290289,0.000116116,0.0,0.0,0.0,-0.17229507766270943,-1.7508757651337892,2
chdail,0.0,0.000116116,0.0,5.80579e-05,0.000406483,0.0,-0.6666109535580904,3.8865307373671865,0
chary,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
chalchkal,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
chaldar,7.63561e-05,1.52712e-05,3.05424e-05,1.52712e-05,0.0,1.52712e-05,0.5278076300543713,-0.7287646359175318,2
chdaiil,0.0,0.000276059,0.0,0.0,0.000644261,0.0,-2.144902872660485,5.6292942191343185,0
chaldol,1.52712e-05,1.52712e-05,6.10849e-05,1.52712e-05,4.58225e-05,0.0,-0.174399317318617,0.17952291536021092,1
cheesol,0.0,0.0,0.000828176,9.20195e-05,0.0,0.0,-3.5962758094964893,-1.5252683426378957,3
cheedor,0.0,0.0,0.000736156,0.0,0.000184075,0.0,-4.151414770250228,-0.28847592435667435,3
chkair,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
choral,1.52712e-05,1.52712e-05,3.05424e-05,7.63561e-05,0.0,1.52712e-05,0.47296714787352956,0.1963054197852567,5
chyain,0.0,0.000116116,0.0,0.000290289,0.000174207,0.0,1.5486733202345684,3.3516108543199583,6
cholor,1.52712e-05,3.05424e-05,4.58136e-05,0.0,1.52742e-05,4.58136e-05,-0.4255807025289369,-0.2894071104997566,1
daiil,5.80579e-05,0.000116116,0.0,0.0,0.000406483,0.0,-0.6144880356126229,3.007301586022306,0
ckhshd,0.0,0.0,0.000464463,0.0,5.80691e-05,5.80579e-05,-2.7685350705197362,-0.8875951125545112,3
chty,0.0,0.0,3.39617e-05,6.79233e-05,0.000203809,3.39617e-05,-0.12451780834504442,1.9594749607400528,0
chyshy,0.0,0.000406405,0.0,0.0,0.000116138,5.80579e-05,-1.985985956379047,0.9273465207964346,0
dolol,0.0,3.05424e-05,3.05424e-05,4.58136e-05,1.52742e-05,3.05424e-05,-0.05197635295309997,0.22425505754109035,1
do,7.63561e-05,0.0,3.05424e-05,1.52712e-05,1.52742e-05,1.52712e-05,0.5595966124412776,-0.6025895091137351,2
dydy,0.0,0.000464463,0.0,5.80579e-05,5.80691e-05,0.0,-1.3917430579463068,1.008399022833365,0
eed,0.0,3.05424e-05,3.05424e-05,1.52712e-05,4.58225e-05,3.05424e-05,-0.3433244813094567,0.2946062153629211,1
kchal,0.000101885,6.79233e-05,3.39617e-05,0.0,0.0,0.000135847,-0.13349864458476143,-1.4416139604785974,1
kchedy,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
fan,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
ky,0.0,0.0,0.000116116,0.000290289,0.000174207,0.0,1.3832497188089048,3.0177966870352075,6
oshd,0.0,0.0,0.000116116,0.000174174,0.000290345,0.0,0.2756118704777493,3.285260107590848,0
oldam,0.00020377,3.39617e-05,3.39617e-05,6.79233e-05,0.0,0.0,2.025856021507911,-1.4701396048151085,2
oldor,3.39617e-05,0.000135847,0.0,6.79233e-05,0.0,0.000101885,-0.12245002038958205,-0.18970907074873902,1
otain,7.63561e-05,1.52712e-05,1.52712e-05,0.0,1.52742e-05,3.05424e-05,0.3932572502774253,-0.7061811104502204,2
qochom,1.52712e-05,0.0,1.52712e-05,7.63561e-05,3.05483e-05,1.52712e-05,0.5583012627268925,0.4925569680928497,5
qotor,5.80579e-05,0.0,0.000464463,0.0,0.0,5.80579e-05,-2.162589935311294,-1.9005543066960484,3
osol,6.79233e-05,0.000101885,0.0,3.39617e-05,0.0,0.000135847,-0.11560537559711744,-0.8296635590975039,1
qokeey,0.0,0.000464463,0.0,5.80579e-05,5.80691e-05,0.0,-1.3917430579463068,1.008399022833365,0
qocho,1.52712e-05,4.58136e-05,0.0,3.05424e-05,1.52742e-05,4.58136e-05,-0.005386507441929065,0.02429759483389712,1
otar,4.58136e-05,1.52712e-05,3.05424e-05,3.05424e-05,3.05483e-05,0.0,0.3971337740822288,-0.04838456683488297,1
shalshal,0.0,1.52712e-05,1.52712e-05,4.58136e-05,3.05483e-05,4.58136e-05,-0.009063424953601535,0.337836836815364,1
shs,0.0,1.52712e-05,4.58136e-05,4.58136e-05,1.52742e-05,3.05424e-05,-0.073732328891744,0.18035290011714458,1
shkal,0.000101885,0.0,0.000135847,6.79233e-05,0.0,3.39617e-05,0.5816077564408683,-0.9528541129207441,2
shkol,6.10849e-05,1.52712e-05,0.0,4.58136e-05,1.52742e-05,1.52712e-05,0.7668615998532622,-0.19251894240937326,5
shkor,6.10849e-05,3.05424e-05,3.05424e-05,1.52712e-05,0.0,1.52712e-05,0.3366343983179923,-0.5884966171228778,1
sholo,3.05424e-05,1.52712e-05,0.0,6.10849e-05,1.52742e-05,3.05424e-05,0.5513459757716064,0.12252308388186006,5
yeeol,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
ydyal,0.000169808,3.39617e-05,0.0,3.39617e-05,0.000101905,0.0,1.4665123590299864,-0.4211291878269862,2
tol,3.39617e-05,6.79233e-05,0.00020377,3.39617e-05,0.0,0.0,-0.7364729857030019,-0.6009710063146961,1
aim,3.05424e-05,4.58136e-05,0.0,1.52712e-05,3.05483e-05,1.52712e-05,0.11976476887276775,0.026594953888913926,1
alaiin,3.05424e-05,1.52712e-05,0.0,4.58136e-05,3.05483e-05,1.52712e-05,0.47469103614384345,0.20859318695073042,5
aimar,0.000348347,5.80579e-05,0.0,0.000116116,0.0,0.0,3.7448571617461286,-2.346230141817245,4
aram,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
chedychy,0.0,0.000368078,0.0,0.0,0.0,0.000460098,-3.454266587942666,-1.4285682890417433,3
chdyod,0.0,0.0,0.0,0.0,0.0,0.001350696,-6.072116884520877,-4.531690348966603,3
cheyar,0.0,0.000116116,0.000116116,0.0,0.000290345,0.0,-1.5264466328928588,2.226093178405322,0
cheeedor,0.0,0.0,0.001350696,0.0,0.0,0.0,-7.055984139989989,-3.4179194038572733,3
chedyy,0.000101885,0.0,0.0,0.000135847,3.39682e-05,3.39617e-05,1.7650108886325855,0.11058028739753924,5
choan,0.0,0.0,0.0,0.0,0.001350957,0.0,-2.320071016314887,11.624915178224539,6
cheedol,3.05424e-05,4.58136e-05,3.05424e-05,1.52712e-05,1.52742e-05,0.0,0.05509586493462531,-0.13088898280930547,1
choldal,0.000116116,0.000232231,0.000174174,0.0,0.0,0.0,-0.7598308258706793,-1.4057988037203457,1
choldy,0.0,6.79233e-05,0.000135847,3.39617e-05,0.0,6.79233e-05,-0.9823008271647967,-0.35748965827628126,1
chyshol,0.0,0.0,0.0,0.000174174,0.000290345,5.80579e-05,0.6225922844788482,3.3830069890482624,0
daiinar,0.000406405,0.0,0.0,5.80579e-05,5.80691e-05,0.0,3.9178347921889825,-2.745771838956463,4
choshar,0.0,0.000232231,0.0,0.000232231,5.80691e-05,0.0,0.8542641118262263,2.0249873261741116,5
choshal,0.0,0.0,5.80579e-05,0.000406405,5.80691e-05,0.0,2.795585357932392,2.8959613227362326,6
chpar,1.52712e-05,1.52712e-05,1.52712e-05,1.52712e-05,7.63708e-05,0.0,0.012834886966328209,0.5579799751765886,0
ckhchy,0.0,9.20195e-05,0.000736156,0.0,0.0,0.0,-4.182690485111419,-1.8427968696110728,3
ctheey,0.0,0.001350696,0.0,0.0,0.0,0.0,-5.131727390263526,0.46510671222357247,3
chorol,3.05424e-05,4.58136e-05,3.05424e-05,1.52712e-05,0.0,1.52712e-05,0.01267467808076075,-0.3135587518426249,1
chshdy,0.0,0.0,0.000174174,0.0,0.000232276,0.000116116,-1.8108573553681973,1.1499350876656633,0
chsair,0.000101885,3.39617e-05,0.0,3.39617e-05,0.0,0.000135847,0.43939388402255825,-1.1540580540685277,2
cholo,0.000169808,3.39617e-05,0.0,6.79233e-05,0.0,3.39617e-05,1.7552890063189772,-1.1986504496892707,2
dyedy,0.0,0.000101885,0.000101885,6.79233e-05,3.39682e-05,0.0,-0.42127007688415863,0.47439524271400735,1
dyain,0.0,5.80579e-05,0.000116116,0.0,0.0,0.000348347,-2.3732504141116735,-1.4610339503069603,3
daiis,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
dainol,0.0,6.79233e-05,3.39617e-05,0.000135847,6.79364e-05,0.0,0.5355165165187675,1.3550121897285494,5
dalal,0.0,0.0,0.000101885,6.79233e-05,6.79364e-05,6.79233e-05,-0.3978640553563267,0.5037181936421548,1
darar,0.000290289,5.80579e-05,0.0,0.000174174,0.0,0.0,3.6927341540231837,-1.466999476071824,4
keey,0.0,0.000169808,3.39617e-05,3.39617e-05,0.0,6.79233e-05,-0.8371485688046689,-0.06458660413820141,1
eo,0.0,0.000232231,0.000174174,0.000116116,0.0,0.0,-0.8640768413165688,0.3526625277704969,1
oaly,0.0,0.0,0.0,0.0,0.0,0.001350696,-6.072116884520877,-4.531690348966603,3
okair,0.00020377,3.39617e-05,3.39617e-05,0.0,0.0,3.39617e-05,1.342737952589318,-2.0129762660187684,2
odaiin,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
oey,3.39617e-05,0.0,6.79233e-05,0.000169808,0.0,3.39617e-05,1.1419033038603439,0.4609656669385583,5
okeey,0.0,0.000232231,0.0,0.0,0.000232276,5.80579e-05,-1.522296196475999,1.865437457893583,0
ocheey,0.0,0.000368078,0.0,0.0,0.0,0.000460098,-3.454266587942666,-1.4285682890417433,3
omar,1.52712e-05,0.0,3.05424e-05,3.05424e-05,4.58225e-05,1.52712e-05,0.09433170128154467,0.29623290117038104,1
qodor,0.000184039,0.0,0.000644137,0.0,0.0,0.0,-1.7476975342219558,-3.2686802636749395,3
qoeeo,0.0,1.52712e-05,1.52712e-05,7.63561e-05,1.52742e-05,1.52712e-05,0.3937264872148269,0.5010516686493356,5
qosor,0.000174174,0.0,5.80579e-05,0.0,0.0,0.000290289,-0.06971162095605214,-2.679156961009669,2
shtol,4.58136e-05,1.52712e-05,0.0,1.52712e-05,4.58225e-05,1.52712e-05,0.34272698299605286,0.01250206189805688,1
sholar,6.79233e-05,0.0,0.0,0.000101885,3.39682e-05,0.000101885,0.8979066697488712,-0.031129361739039303,5
tal,0.0,0.0,0.000232231,0.0,0.000174207,0.000116116,-2.014419866997365,0.503341810445998,1
sholal,0.0,0.0,6.79233e-05,0.000101885,6.79364e-05,6.79233e-05,0.045180344142435276,0.8037258286461207,0
taiir,0.0,5.80579e-05,0.0,0.000174174,0.0,0.000290289,-0.14336898587614327,0.12544183238561943,1
shdor,1.52712e-05,1.52712e-05,1.52712e-05,0.0,6.10966e-05,3.05424e-05,-0.21768163799003265,0.22781644738283824,1
sharar,1.52712e-05,1.52712e-05,3.05424e-05,0.0,1.52742e-05,6.10849e-05,-0.3560697702657911,-0.30759898274190056,1
shdar,3.39617e-05,0.0,6.79233e-05,3.39617e-05,0.000169841,0.0,-0.059612575574298436,1.18011409734043,0
shalal,0.0,3.39617e-05,6.79233e-05,6.79233e-05,0.0,0.000135847,-0.5381641728358628,-0.21112608267072797,1
shdal,6.79233e-05,3.39617e-05,0.000169808,0.0,3.39682e-05,0.0,-0.457054987766331,-0.7495030057066575,1
ysar,0.000101885,0.000101885,0.0,3.39617e-05,0.0,6.79233e-05,0.48668565032759287,-0.9027796417116881,2
ykol,0.000135847,0.0,0.000101885,3.39617e-05,3.39682e-05,0.0,0.8846754085636183,-0.9757503192295043,2
ytain,7.63561e-05,1.52712e-05,0.0,1.52712e-05,1.52742e-05,1.52712e-05,0.6614961770706916,-0.5203842484241609,2
aimol,0.000135847,3.39617e-05,6.79233e-05,0.0,3.39682e-05,0.0,0.6682459734471431,-1.0929412533873606,2
aiiral,0.0,3.39617e-05,0.0,6.79233e-05,0.000135873,3.39617e-05,0.042169784472021965,1.471009053827861,0
aiiinol,1.52712e-05,1.52712e-05,1.52712e-05,0.0,4.58225e-05,3.05424e-05,-0.19108318176571934,0.09604312914467028,1
alchol,0.0,0.0,6.79233e-05,0.000101885,3.39682e-05,6.79233e-05,0.1043328755988693,0.5106740332160964,0
aiisaiis,5.80579e-05,0.0,0.0,0.0,0.000348414,5.80579e-05,-0.33180933994819045,2.2702591319839347,0
aiil,3.05424e-05,1.52712e-05,0.0,1.52712e-05,4.58225e-05,1.52712e-05,0.2099413640118,0.14717102653439326,1
amy,3.39617e-05,3.39617e-05,6.79233e-05,0.0,0.0,0.000135847,-0.7724860972008597,-0.9402667856584003,1
anam,1.52712e-05,4.58136e-05,3.05424e-05,0.0,1.52742e-05,1.52712e-05,-0.26578509215212387,-0.14371377693340004,1
archeedy,0.000169808,3.39617e-05,3.39617e-05,0.0,3.39682e-05,0.0,1.1417737190077193,-1.307243864586785,2
aralar,3.39617e-05,0.0,6.79233e-05,0.000135847,3.39682e-05,0.0,0.9714370944825833,0.652383682352675,5
anor,0.0,0.0,0.000232231,5.80579e-05,0.0,0.000174174,-1.520753381136562,-0.8258323922710868,3
chdchd,0.0,0.0,5.80579e-05,0.0,0.000348414,5.80579e-05,-1.1413215358644067,2.6366219288089665,0
chdal,0.000101885,3.39617e-05,0.000101885,3.39617e-05,0.0,0.0,0.5186742009591353,-0.9568567027346124,2
arolar,0.000135847,3.39617e-05,0.0,3.39617e-05,0.0,6.79233e-05,1.0416875184970673,-1.2271767822305006,2
choeeor,0.0,0.000348347,0.0,5.80579e-05,0.0,5.80579e-05,-1.109064188140968,0.27135570607104803,1
chedyshy,0.0,0.0,0.0,0.0,0.0,0.001200619,-5.393827875877906,-4.031516350134665,3
chkom,0.000290289,0.0,0.0,0.0,5.80691e-05,0.000116116,1.9306880902871175,-2.4760391094277576,4
cheeed,0.0,3.39617e-05,0.000101885,0.0,3.39682e-05,0.000101885,-1.151678104265123,-0.3197184977334932,1
chorain,0.000232231,0.000116116,0.000116116,0.0,0.0,0.0,0.9984498773666811,-2.3267100243805,2
chyan,0.0,0.0,0.000116116,5.80579e-05,0.000290345,0.0,-0.6297907888057599,2.5507662336603656,0
chpal,3.39617e-05,0.0,3.39617e-05,0.0,6.79364e-05,0.000135847,-0.5827114355547972,-0.28143274308156147,1
dyan,0.0,0.0,5.80579e-05,0.0,0.000232276,0.000174174,-1.4638768685255963,1.2476818866640391,0
dainor,0.0,0.0,0.0,0.0,0.0,0.0,0.032497752085846425,-0.03011436113166709,1
darol,6.79233e-05,3.39617e-05,0.000101885,0.0,6.79364e-05,0.0,-0.15974614260251388,-0.28608727796540145,1
dairal,0.000368078,0.0,0.0,0.000368078,0.0,0.0,6.103045229704517,-0.9477253998492976,4
danal,0.000135847,0.0,0.0,3.39617e-05,6.79364e-05,3.39617e-05,1.2067240405592858,-0.5403383305716591,2
